시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,계약년월,계약일,지분구분,건축년도
서울특별시 강서구 화곡동,집합,9*,강서로26길,제2종일반주거,제1종근린생활,12m미만,14.76, ,"20,500",1,201809,10, ,2018
서울특별시 강서구 화곡동,집합,산1**,강서로19길,제3종일반주거,업무,8m미만,11.3, ,"8,800",4,201809,11, ,2011
서울특별시 강서구 화곡동,집합,1***,강서로,제3종일반주거,제1종근린생활,25m이상,41.48, ,"82,000",1,201809,11, ,2015
서울특별시 강서구 화곡동,집합,1***,화곡로13길,제3종일반주거,제1종근린생활,12m미만,24.12, ,"14,000",1,201809,15, ,2002
서울특별시 강서구 화곡동,집합,1***,화곡로13길,제3종일반주거,제1종근린생활,12m미만,44.22, ,"26,000",1,201809,15, ,2002
서울특별시 강서구 화곡동,집합,1***,화곡로13길,제3종일반주거,제1종근린생활,12m미만,44.22, ,"50,000",1,201809,15, ,2002
서울특별시 강서구 화곡동,집합,3**,강서로,일반상업,제2종근린생활,25m이상,35.84, ,"93,600",1,201809,20, ,2005
서울특별시 강서구 화곡동,일반,1***,화곡로13길,제2종일반주거,기타,12m미만,1136.85,391.8,"270,000",null,201809,20, ,2006
서울특별시 강서구 화곡동,일반,1***,화곡로,제3종일반주거,제2종근린생활,25m이상,563.97,339.8,"240,000",null,201809,20, ,1987
서울특별시 강서구 화곡동,일반,1***,공항대로48길,제1종일반주거,제2종근린생활,8m미만,2015.79,917,"496,500",null,201809,21, ,2005
서울특별시 강서구 화곡동,일반,9**,화곡로,일반상업,숙박,8m미만,478.8,137.5,"120,000",null,201809,21, ,1995
서울특별시 강서구 화곡동,집합,4**,곰달래로19길,제2종일반주거,제1종근린생활,12m미만,22.75, ,"17,000",1,201809,22, ,2017
서울특별시 강서구 화곡동,집합,1***,화곡로18길,제3종일반주거,제2종근린생활,8m미만,51.66, ,"19,000",4,201809,28, ,2012
서울특별시 강서구 화곡동,집합,2*,화곡로,일반상업,제1종근린생활,8m미만,25.24, ,"5,800",1,201810,1, ,1989
서울특별시 강서구 화곡동,집합,9**,강서로7길,일반상업,제2종근린생활,12m미만,59.21, ,"19,000",4,201810,2, ,2012
서울특별시 강서구 화곡동,집합,2*,화곡로,일반상업,제1종근린생활,8m미만,25.23, ,"6,000",null,201810,3, ,1989
서울특별시 강서구 화곡동,일반,9**,곰달래로,일반상업,숙박,8m미만,1275.26,335.2,"290,000",null,201810,4, ,1994
서울특별시 강서구 화곡동,집합,8**,국회대로7길,제3종일반주거,제1종근린생활,25m미만,311.34, ,"58,000",null,201810,4, ,1997
서울특별시 강서구 화곡동,집합,1***,강서로,준주거,제1종근린생활,25m이상,38.02, ,"65,000",1,201810,4, ,1978
서울특별시 강서구 화곡동,집합,8**,곰달래로49가길,제2종일반주거,제2종근린생활,8m미만,25.46, ,"6,200",1,201810,5, ,2008
서울특별시 강서구 화곡동,집합,2*,화곡로,일반상업,업무,8m미만,21, ,"6,300",5,201810,10, ,1989
서울특별시 강서구 화곡동,집합,3**,가로공원로76가길,제2종일반주거,제1종근린생활,12m미만,73.56, ,"13,000",1,201810,11, ,2000
서울특별시 강서구 화곡동,집합,3**,월정로32길,제2종일반주거,제2종근린생활,8m미만,44.52, ,"9,000",5,201810,12, ,2000
서울특별시 강서구 화곡동,집합,5*,까치산로12길,제2종일반주거,제2종근린생활,8m미만,37.94, ,"15,000",2,201810,12, ,2015
서울특별시 강서구 화곡동,집합,4**,등촌로13바길,제2종일반주거,업무,8m미만,41.75, ,"15,000",2,201810,13, ,2014
서울특별시 강서구 화곡동,집합,2*,화곡로,일반상업,업무,8m미만,21.53, ,"6,500",4,201810,13, ,1989
서울특별시 강서구 화곡동,일반,9**,곰달래로,일반상업,숙박,8m미만,484.62,182.5,"147,300",null,201810,17, ,1995
서울특별시 강서구 화곡동,집합,2*,화곡로,일반상업,업무,8m미만,22.62, ,"6,900",null,201810,19, ,1989
서울특별시 강서구 화곡동,일반,3**,가로공원로,제3종일반주거,제1종근린생활,25m이상,298.05,138.8,"102,000",null,201810,20, ,1994
서울특별시 강서구 화곡동,집합,3**,강서로29길,제2종일반주거,제2종근린생활,25m미만,21.54, ,"19,900",1,201810,23, ,2013
서울특별시 강서구 화곡동,집합,3**,강서로29길,제2종일반주거,제1종근린생활,25m미만,22.62, ,"20,000",1,201810,23, ,2013
서울특별시 강서구 화곡동,집합,9**,곰달래로20길,일반상업,제2종근린생활,8m미만,100.01, ,"17,072",null,201810,24, ,2009
서울특별시 강서구 화곡동,집합,9**,곰달래로20길,일반상업,제2종근린생활,8m미만,79.88, ,"29,375",2,201810,24, ,2009
서울특별시 강서구 화곡동,집합,9**,곰달래로20길,일반상업,제2종근린생활,8m미만,79.88, ,"29,375",3,201810,24, ,2009
서울특별시 강서구 화곡동,집합,9**,곰달래로20길,일반상업,제2종근린생활,8m미만,73.94, ,"29,270",4,201810,24, ,2009
서울특별시 강서구 화곡동,집합,1***,화곡로13길,제2종일반주거,제1종근린생활,12m미만,20.65, ,"9,000",null,201810,26, ,1977
서울특별시 강서구 화곡동,집합,5**,등촌로13길,제2종일반주거,제1종근린생활,12m미만,89.64, ,"28,000",null,201810,29, ,2017
서울특별시 강서구 화곡동,집합,4**,곰달래로53길,제2종일반주거,제1종근린생활,12m미만,43.16, ,"11,000",1,201810,31, ,2007
서울특별시 강서구 화곡동,집합,1***,화곡로,일반상업,제2종근린생활,25m이상,64.16, ,"36,062",3,201811,6, ,2010
서울특별시 강서구 화곡동,집합,1***,화곡로,일반상업,제2종근린생활,25m이상,64.16, ,"36,062",3,201811,6, ,2010
서울특별시 강서구 화곡동,집합,1***,화곡로,일반상업,제2종근린생활,25m이상,64.16, ,"36,062",3,201811,6, ,2010
서울특별시 강서구 화곡동,집합,9**,곰달래로20길,일반상업,업무,8m미만,75.52, ,"20,000",2,201811,7, ,1999
서울특별시 강서구 화곡동,일반,3**,강서로17길,제2종일반주거,제2종근린생활,25m미만,719.38,270.6,"250,000",null,201811,9, ,1995
서울특별시 강서구 화곡동,일반,1***,강서로41길,제2종일반주거,제2종근린생활,12m미만,100.48,168,"108,600",null,201811,12, ,2006
서울특별시 강서구 화곡동,집합,2*,화곡로,일반상업,제1종근린생활,8m미만,25.23, ,"6,300",1,201811,14, ,1989
서울특별시 강서구 화곡동,집합,8**,곰달래로51길,제2종일반주거,제1종근린생활,-,38.72, ,"64,000",1,201811,15, ,2018
서울특별시 강서구 화곡동,집합,7*,화곡로43길,제3종일반주거,제2종근린생활,8m미만,20.24, ,"5,200",1,201811,16, ,2018
서울특별시 강서구 화곡동,집합,1***,강서로35길,제2종일반주거,제1종근린생활,12m미만,33.77, ,"24,000",1,201811,16, ,2015
서울특별시 강서구 화곡동,일반,9**,강서로5가길,일반상업,제2종근린생활,8m미만,568.45,221.2,"210,000",null,201811,19, ,1987
서울특별시 강서구 화곡동,집합,1***,우현로,제2종일반주거,제1종근린생활,12m미만,55.48, ,"35,000",null,201811,20, ,2006
서울특별시 강서구 화곡동,집합,1***,강서로,제3종일반주거,제1종근린생활,25m이상,70.3, ,"60,000",null,201811,22, ,2008
서울특별시 강서구 화곡동,집합,9**,곰달래로20길,일반상업,업무,8m미만,75.52, ,"21,000",2,201811,22, ,1999
서울특별시 강서구 화곡동,집합,1***,강서로,제3종일반주거,제1종근린생활,25m이상,126.54, ,"110,000",null,201811,22, ,2008
서울특별시 강서구 화곡동,집합,2*,까치산로15길,일반상업,제2종근린생활,12m미만,41.75, ,"13,000",2,201811,22, ,2012
서울특별시 강서구 화곡동,일반,9**,강서로5가길,일반상업,숙박,8m미만,601.62,238.4,"320,000",null,201811,22, ,1992
서울특별시 강서구 화곡동,집합,4**,강서로29길,제2종일반주거,제1종근린생활,25m미만,42.02, ,"11,000",2,201811,27, ,2001
서울특별시 강서구 화곡동,집합,8**,등촌로5길,제2종일반주거,제1종근린생활,12m미만,26.04, ,"38,000",null,201811,28, ,2018
서울특별시 강서구 화곡동,집합,9**,월정로18길,일반상업,제2종근린생활,8m미만,29.79, ,"11,000",5,201811,29, ,2011
서울특별시 강서구 화곡동,집합,2*,까치산로15길,제2종일반주거,제2종근린생활,12m미만,22.23, ,"6,000",1,201811,30, ,2008
서울특별시 관악구 남현동,집합,6**,승방4길,일반상업,제2종근린생활,8m미만,189.48, ,"65,000",2,201712,4, ,2016
서울특별시 관악구 남현동,집합,1***,과천대로,일반상업,제2종근린생활,25m이상,212.35, ,"24,860",null,201712,18, ,2005
서울특별시 관악구 남현동,집합,1***,과천대로,일반상업,제2종근린생활,25m이상,212.35, ,"24,860",null,201801,22, ,2005
서울특별시 관악구 남현동,집합,1***,과천대로,일반상업,제1종근린생활,25m이상,29.5, ,"21,000",1,201803,20, ,2005
서울특별시 관악구 남현동,집합,1***,남현길,제3종일반주거,제1종근린생활,25m미만,104.16, ,"54,500",4,201803,28, ,2007
서울특별시 관악구 남현동,집합,1***,남현1가길,제2종일반주거,제2종근린생활,8m미만,20.09, ,"5,000",null,201804,14, ,2013
서울특별시 관악구 남현동,집합,6**,승방4길,일반상업,제2종근린생활,8m미만,89.94, ,"40,420",4,201804,17, ,2010
서울특별시 관악구 남현동,집합,1***,남현1가길,제2종일반주거,제2종근린생활,8m미만,21.58, ,"4,800",null,201805,21, ,2013
서울특별시 관악구 남현동,집합,1***,남부순환로,일반상업,제1종근린생활,25m이상,72.76, ,"30,000",null,201806,5, ,2002
서울특별시 관악구 남현동,집합,1***,과천대로,일반상업,제1종근린생활,25m이상,28.1, ,"54,000",null,201808,10, ,2005
서울특별시 관악구 남현동,일반,1***,남부순환로,제3종일반주거,제2종근린생활,25m이상,1231.8,435.8,"550,000",null,201808,31, ,1989
서울특별시 관악구 남현동,집합,1***,남현길,제3종일반주거,제2종근린생활,25m미만,99.8, ,"54,000",4,201809,5, ,2007
서울특별시 관악구 남현동,일반,1***,남부순환로,제3종일반주거,제2종근린생활,25m이상,728.98,244,"310,000",null,201811,12, ,1989
서울특별시 관악구 남현동,집합,1***,남현12길,제2종일반주거,업무,8m미만,53.37, ,"21,000",null,201811,12, ,2014
서울특별시 관악구 남현동,집합,1***,남현12길,제2종일반주거,업무,8m미만,53.02, ,"25,000",null,201811,12, ,2014
서울특별시 관악구 남현동,집합,1***,남현12길,제2종일반주거,업무,8m미만,51.46, ,"25,000",null,201811,12, ,2014
서울특별시 관악구 남현동,집합,1***,남현12길,제2종일반주거,업무,8m미만,31.35, ,"22,000",null,201811,12, ,2014
서울특별시 관악구 봉천동,일반,1***,인헌6길,제2종일반주거,제1종근린생활,12m미만,71.53,32.33,"16,000",null,201712,10, ,1987
서울특별시 관악구 봉천동,집합,1***,은천로,제2종일반주거,제2종근린생활,25m미만,62.16, ,"39,900",null,201712,11, ,2009
서울특별시 관악구 봉천동,일반,8**,관악로16길,일반상업,제2종근린생활,8m미만,1087.74,328.3,"930,000",null,201712,19, ,1980
서울특별시 관악구 봉천동,집합,8**,봉천로,일반상업,교육연구,25m이상,98.23, ,"20,000",2,201712,28, ,2000
서울특별시 관악구 봉천동,집합,8**,봉천로,일반상업,교육연구,25m이상,381.02, ,"51,000",3,201712,28, ,2000
서울특별시 관악구 봉천동,집합,1***,성현로,제3종일반주거,제1종근린생활,25m미만,24.5, ,"30,000",5,201712,29, ,2003
서울특별시 관악구 봉천동,일반,9**,봉천로23다길,제2종일반주거,기타,8m미만,576.88,243.9,"160,000",null,201801,5, ,2006
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,제2종근린생활,25m이상,106.81, ,"31,500",null,201801,8, ,2006
서울특별시 관악구 봉천동,집합,1***,관악로,제3종일반주거,제2종근린생활,25m이상,13.38, ,"1,600",null,201801,8, ,1992
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,제1종근린생활,25m이상,69.4, ,"26,000",70,201801,15, ,2006
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,제1종근린생활,25m이상,69.4, ,"26,000",70,201801,15, ,2006
서울특별시 관악구 봉천동,집합,7**,보라매로3길,일반상업,제2종근린생활,25m미만,9, ,"1,490",null,201801,16, ,1996
서울특별시 관악구 봉천동,집합,8**,관악로,일반상업,제2종근린생활,25m이상,31.03, ,"114,000",1,201801,18, ,2007
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제1종근린생활,12m미만,26.52, ,"35,000",1,201801,22, ,2002
서울특별시 관악구 봉천동,일반,3*,관악로,준주거,제1종근린생활,25m이상,1198.44,476,"950,000",null,201801,29, ,1985
서울특별시 관악구 봉천동,집합,8**,남부순환로,준주거,제2종근린생활,25m이상,6, ,"1,400",null,201801,29, ,1998
서울특별시 관악구 봉천동,집합,7**,보라매로5가길,일반상업,업무,25m미만,49.21, ,"15,000",5,201801,30, ,2000
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,판매,25m이상,7.89, ,"27,000",10,201801,30, ,2006
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,판매,25m이상,8.15, ,"29,000",10,201801,30, ,2006
서울특별시 관악구 봉천동,집합,3*,관악로,일반상업,판매,25m이상,20.64, ,"9,500",null,201802,1, ,1987
서울특별시 관악구 봉천동,집합,6**,-,제2종일반주거,제1종근린생활,8m미만,50.42, ,"11,080",1,201802,2, ,2018
서울특별시 관악구 봉천동,집합,1***,양녕로,제3종일반주거,제1종근린생활,25m미만,107.99, ,"25,000",5,201802,12, ,2005
서울특별시 관악구 봉천동,집합,1***,양녕로,제3종일반주거,제1종근린생활,25m미만,110.81, ,"25,000",5,201802,12, ,2005
서울특별시 관악구 봉천동,집합,4**,양녕로,준주거,제1종근린생활,25m미만,36.51, ,"12,100",null,201802,14, ,2006
서울특별시 관악구 봉천동,집합,4**,양녕로,준주거,제2종근린생활,25m미만,140.72, ,"46,800",6,201802,14, ,2006
서울특별시 관악구 봉천동,집합,4**,양녕로,준주거,제2종근린생활,25m미만,147.44, ,"49,100",6,201802,14, ,2006
서울특별시 관악구 봉천동,집합,1***,관악로37길,제3종일반주거,제1종근린생활,25m이상,41.44, ,"15,000",2,201802,22, ,2000
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,교육연구,12m미만,111.21, ,"50,500",null,201802,26, ,2002
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,제1종근린생활,25m이상,28.43, ,"5,000",null,201803,2, ,2006
서울특별시 관악구 봉천동,집합,8**,관악로13길,일반상업,제1종근린생활,8m미만,22.72, ,"9,100",null,201803,3, ,1990
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제1종근린생활,12m미만,113.84, ,"45,000",2,201803,7, ,2002
서울특별시 관악구 봉천동,일반,9**,남부순환로191길,제3종일반주거,업무,25m미만,997.74,274.1,"339,000",null,201803,8, ,2005
서울특별시 관악구 봉천동,일반,1***,봉천로,제2종일반주거,제2종근린생활,8m미만,609.61,262.3,"260,000",null,201803,8, ,2008
서울특별시 관악구 봉천동,집합,1***,쑥고개로,제3종일반주거,판매,25m미만,179.54, ,"56,000",null,201803,8, ,2007
서울특별시 관악구 봉천동,일반,1***,쑥고개로,제3종일반주거,제1종근린생활,25m미만,215.68,88.3,"100,000",null,201803,8, ,1989
서울특별시 관악구 봉천동,일반,1***,관악로,제2종일반주거,제2종근린생활,25m이상,1642.39,449.9,"455,000",null,201803,14, ,1995
서울특별시 관악구 봉천동,집합,8**,남부순환로,준주거,제2종근린생활,25m이상,6, ,"1,400",null,201803,14, ,1998
서울특별시 관악구 봉천동,집합,*,관악로37길,제3종일반주거,제2종근린생활,25m이상,38.64, ,"11,000",2,201803,15, ,2003
서울특별시 관악구 봉천동,집합,*,관악로37길,제3종일반주거,제1종근린생활,25m이상,36.12, ,"10,000",2,201803,15, ,2003
서울특별시 관악구 봉천동,집합,*,관악로37길,제3종일반주거,제1종근린생활,25m이상,38.64, ,"11,000",2,201803,15, ,2003
서울특별시 관악구 봉천동,일반,7**,보라매로,제3종일반주거,제1종근린생활,25m이상,33.49,46,"37,000",null,201803,15, ,1972
서울특별시 관악구 봉천동,일반,9**,봉천로,제3종일반주거,제1종근린생활,25m이상,924.06,489.3,"503,200",null,201804,2, ,1983
서울특별시 관악구 봉천동,집합,7**,보라매로5가길,일반상업,업무,25m미만,66.07, ,"20,000",11,201804,10, ,2000
서울특별시 관악구 봉천동,집합,4**,양녕로,준주거,제1종근린생활,25m미만,171.59, ,"57,800",3,201804,10, ,2006
서울특별시 관악구 봉천동,집합,8**,관악로,일반상업,기타,25m이상,64.64, ,"72,000",2,201804,18, ,2010
서울특별시 관악구 봉천동,집합,8**,관악로,일반상업,기타,25m이상,48.9, ,"49,700",2,201804,18, ,2010
서울특별시 관악구 봉천동,집합,8**,관악로,일반상업,기타,25m이상,59.06, ,"60,000",2,201804,18, ,2010
서울특별시 관악구 봉천동,집합,8**,관악로,일반상업,제2종근린생활,25m이상,45.98, ,"48,300",2,201804,18, ,2010
서울특별시 관악구 봉천동,집합,1***,솔밭로2길,준주거,업무,8m미만,21.8, ,"12,150",2,201804,20, ,2003
서울특별시 관악구 봉천동,집합,1***,솔밭로2길,준주거,업무,8m미만,22.56, ,"12,900",2,201804,20, ,2003
서울특별시 관악구 봉천동,집합,1***,은천로,제3종일반주거,제2종근린생활,25m미만,60.72, ,"28,000",2,201804,25, ,2005
서울특별시 관악구 봉천동,일반,1***,관악로,제3종일반주거,기타,25m이상,642.49,664.3,"681,500",null,201804,25, ,1984
서울특별시 관악구 봉천동,집합,3*,행운1마길,일반상업,제1종근린생활,12m미만,46.58, ,"53,000",1,201804,25, ,2016
서울특별시 관악구 봉천동,일반,9**,남부순환로,제3종일반주거,제2종근린생활,25m이상,487.86,662.8,"740,000",null,201804,26, ,1994
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,판매,25m이상,7.37, ,"3,500",40,201804,27, ,2006
서울특별시 관악구 봉천동,집합,7**,보라매로5가길,일반상업,업무,25m미만,45.99, ,"16,900",10,201805,4, ,2000
서울특별시 관악구 봉천동,집합,1***,은천로,제3종일반주거,제2종근린생활,25m미만,34.16, ,"51,000",1,201805,10, ,2005
서울특별시 관악구 봉천동,집합,8**,봉천로,제3종일반주거,제2종근린생활,25m이상,91.72, ,"25,445",2,201805,15, ,2003
서울특별시 관악구 봉천동,집합,8**,봉천로,제3종일반주거,제1종근린생활,25m이상,76.67, ,"19,508",null,201805,15, ,2003
서울특별시 관악구 봉천동,집합,8**,봉천로,제3종일반주거,제1종근린생활,25m이상,63.4, ,"19,190",1,201805,15, ,2003
서울특별시 관악구 봉천동,집합,8**,봉천로,제3종일반주거,기타,25m이상,59.84, ,"16,605",3,201805,15, ,2003
서울특별시 관악구 봉천동,집합,8**,봉천로,제3종일반주거,제2종근린생활,25m이상,31.88, ,"8,885",3,201805,15, ,2003
서울특별시 관악구 봉천동,집합,1***,청림6길,제3종일반주거,제1종근린생활,25m미만,61.15, ,"31,000",3,201805,21, ,2004
서울특별시 관악구 봉천동,집합,7**,보라매로5가길,일반상업,업무,25m미만,50.08, ,"16,500",13,201805,23, ,2000
서울특별시 관악구 봉천동,일반,8**,봉천로,준주거,제1종근린생활,25m이상,494.28,180.5,"250,000",null,201805,24, ,1989
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,제2종근린생활,25m이상,107.28, ,"32,500",null,201806,1, ,2006
서울특별시 관악구 봉천동,집합,8**,관악로,일반상업,제1종근린생활,25m이상,70.49, ,"39,000",null,201806,2, ,2007
서울특별시 관악구 봉천동,집합,7**,보라매로5가길,일반상업,업무,25m미만,51.12, ,"16,000",3,201806,7, ,2000
서울특별시 관악구 봉천동,집합,8**,봉천로,일반상업,판매,25m이상,271.68, ,"84,000",null,201806,12, ,2005
서울특별시 관악구 봉천동,일반,1***,행운1나길,일반상업,제2종근린생활,8m미만,643.95,110.8,"250,000",null,201806,15, ,2017
서울특별시 관악구 봉천동,일반,9**,봉천로15길,제3종일반주거,제1종근린생활,8m미만,127.2,93.6,"56,400",null,201806,27, ,1970
서울특별시 관악구 봉천동,집합,9**,양녕로1길,제2종일반주거,제2종근린생활,8m미만,37.6, ,"24,415",2,201807,8, ,2017
서울특별시 관악구 봉천동,집합,8**,남부순환로,준주거,업무,25m이상,74.74, ,"10,000",1,201807,28, ,1990
서울특별시 관악구 봉천동,집합,8**,남부순환로,준주거,업무,25m이상,17.76, ,"3,000",1,201807,28, ,1990
서울특별시 관악구 봉천동,집합,8**,남부순환로,준주거,업무,25m이상,17.76, ,"2,250",1,201807,28, ,1990
서울특별시 관악구 봉천동,집합,8**,관악로,일반상업,제2종근린생활,25m이상,84.92, ,"30,000",2,201807,28, ,2007
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,판매,25m이상,11.88, ,"14,000",80,201807,31, ,2006
서울특별시 관악구 봉천동,집합,4**,양녕로,준주거,제1종근린생활,25m미만,63.67, ,"48,000",1,201808,3, ,2006
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제1종근린생활,12m미만,37.28, ,"36,800",null,201808,6, ,2002
서울특별시 관악구 봉천동,일반,4*,은천로,준주거,제1종근린생활,25m미만,263.71,171,"217,000",null,201808,8, ,1974
서울특별시 관악구 봉천동,일반,1***,남부순환로248길,제2종일반주거,제1종근린생활,12m미만,184.79,109.69,"70,000",null,201808,9, ,1980
서울특별시 관악구 봉천동,집합,9**,남부순환로,준주거,제2종근린생활,25m이상,959.43, ,"620,000",null,201808,10, ,1976
서울특별시 관악구 봉천동,집합,9**,남부순환로,준주거,제2종근린생활,25m이상,371.52, ,"600,000",null,201808,10, ,1976
서울특별시 관악구 봉천동,집합,8**,관악로,일반상업,제2종근린생활,25m이상,43.49, ,"33,000",null,201808,13, ,2007
서울특별시 관악구 봉천동,집합,1***,봉천로33길,제3종일반주거,교육연구,25m이상,23.98, ,"17,000",1,201808,15, ,2000
서울특별시 관악구 봉천동,일반,1***,남부순환로,제3종일반주거,제1종근린생활,25m이상,164.32,67.75,"67,500",null,201808,16, ,2001
서울특별시 관악구 봉천동,집합,9**,남부순환로,준주거,제2종근린생활,25m이상,946.64, ,"800,000",null,201808,16, ,1976
서울특별시 관악구 봉천동,집합,9**,남부순환로,준주거,제2종근린생활,25m이상,371.52, ,"420,000",null,201808,16, ,1976
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제2종근린생활,12m미만,93.43, ,"40,000",3,201808,17, ,2004
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제1종근린생활,12m미만,33.33, ,"30,700",1,201809,1, ,2002
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,판매,25m이상,6.89, ,"25,000",null,201809,3, ,2006
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,제2종근린생활,25m이상,161.03, ,"53,300",2,201809,3, ,1995
서울특별시 관악구 봉천동,집합,1***,은천로,제3종일반주거,제2종근린생활,25m미만,26, ,"20,500",3,201809,3, ,2005
서울특별시 관악구 봉천동,집합,4**,은천로,준주거,제1종근린생활,25m미만,72.53, ,"60,000",null,201809,3, ,1983
서울특별시 관악구 봉천동,일반,1***,남부순환로,제3종일반주거,제1종근린생활,25m이상,1733.58,601.6,"800,000",null,201809,3, ,1981
서울특별시 관악구 봉천동,일반,8**,남부순환로,준주거,제1종근린생활,25m이상,1241.91,341.8,"580,000",null,201809,5, ,1988
서울특별시 관악구 봉천동,일반,9**,은천로,제3종일반주거,제2종근린생활,25m미만,984.4,526.6,"452,000",null,201809,5, ,1993
서울특별시 관악구 봉천동,집합,8**,관악로,일반상업,업무,25m이상,48.71, ,"34,500",null,201809,13, ,2007
서울특별시 관악구 봉천동,집합,1***,은천로,제3종일반주거,제2종근린생활,25m미만,33.5, ,"42,500",3,201809,14, ,2005
서울특별시 관악구 봉천동,집합,1***,은천로,제3종일반주거,제2종근린생활,25m미만,26.5, ,"26,500",3,201809,14, ,2005
서울특별시 관악구 봉천동,일반,1**,남부순환로246길,제2종일반주거,제2종근린생활,8m미만,273.51,165,"127,000",null,201809,29, ,2001
서울특별시 관악구 봉천동,일반,7**,보라매로,준주거,제1종근린생활,25m이상,637.01,585,"617,250",null,201810,1, ,1978
서울특별시 관악구 봉천동,집합,1***,관악로,제3종일반주거,제1종근린생활,25m이상,14.84, ,"1,000",null,201810,4, ,1992
서울특별시 관악구 봉천동,집합,1***,인헌6길,제2종일반주거,제1종근린생활,12m미만,23.14, ,"44,000",1,201810,4, ,1986
서울특별시 관악구 봉천동,집합,1***,인헌6길,제2종일반주거,제1종근린생활,12m미만,59.5, ,"92,000",1,201810,4, ,1986
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,판매,25m이상,3.99, ,"3,450",40,201810,9, ,2006
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,판매,25m이상,3.99, ,"3,450",40,201810,9, ,2006
서울특별시 관악구 봉천동,집합,1***,성현로,제3종일반주거,제1종근린생활,25m미만,33.78, ,"25,000",null,201810,12, ,2003
서울특별시 관악구 봉천동,집합,1***,은천로,제3종일반주거,제2종근린생활,25m미만,39, ,"30,000",2,201810,17, ,2005
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,판매,25m이상,6.02, ,"35,000",null,201810,18, ,2006
서울특별시 관악구 봉천동,집합,1***,성현로,제3종일반주거,제1종근린생활,25m미만,50.28, ,"38,000",null,201810,19, ,2003
서울특별시 관악구 봉천동,일반,8**,봉천로,제2종일반주거,제2종근린생활,8m미만,380.7,265.8,"276,000",null,201810,23, ,1976
서울특별시 관악구 봉천동,집합,1***,청림6길,제3종일반주거,제2종근린생활,25m미만,122.35, ,"50,000",2,201810,26, ,2004
서울특별시 관악구 봉천동,집합,1***,은천로,제3종일반주거,제2종근린생활,25m미만,60.72, ,"28,000",2,201810,26, ,2005
서울특별시 관악구 봉천동,집합,1***,관악로,제3종일반주거,제1종근린생활,25m이상,149.23, ,"34,200",4,201810,26, ,2000
서울특별시 관악구 봉천동,집합,1**,낙성대역14길,제2종일반주거,교육연구,8m미만,55.28, ,"22,152",4,201810,29, ,2006
서울특별시 관악구 봉천동,집합,1**,낙성대역14길,제2종일반주거,교육연구,8m미만,81.32, ,"37,275",3,201810,29, ,2006
서울특별시 관악구 봉천동,집합,1**,낙성대역14길,제2종일반주거,교육연구,8m미만,122.68, ,"66,243",2,201810,29, ,2006
서울특별시 관악구 봉천동,집합,1**,낙성대역14길,제2종일반주거,기타,8m미만,122.68, ,"87,330",1,201810,29, ,2006
서울특별시 관악구 봉천동,집합,1***,구암길,제3종일반주거,제1종근린생활,25m미만,47.41, ,"55,000",1,201811,1, ,2003
서울특별시 관악구 봉천동,집합,1***,관악로30길,제3종일반주거,제2종근린생활,25m미만,23.1, ,"31,000",1,201811,5, ,2000
서울특별시 관악구 봉천동,집합,1***,은천로,제3종일반주거,제2종근린생활,25m미만,10, ,"8,000",null,201811,6, ,2005
서울특별시 관악구 봉천동,집합,1***,은천로,제3종일반주거,제2종근린생활,25m미만,26, ,"8,000",1,201811,6, ,2005
서울특별시 관악구 봉천동,일반,3*,관악로25길,일반상업,제1종근린생활,25m이상,61.49,112,"200,000",null,201811,7, ,1968
서울특별시 관악구 봉천동,집합,1***,봉천로,제3종일반주거,제2종근린생활,25m이상,69.62, ,"34,000",1,201811,15, ,2004
서울특별시 관악구 봉천동,집합,1***,관악로,제3종일반주거,제2종근린생활,25m이상,80.88, ,"29,700",1,201811,15, ,2000
서울특별시 관악구 봉천동,집합,1***,관악로,제3종일반주거,제2종근린생활,25m이상,25.66, ,"40,000",2,201811,29, ,1992
서울특별시 관악구 신림동,집합,1**,신림로28길,제2종일반주거,제2종근린생활,8m미만,42.63, ,"23,000",2,201712,2, ,2016
