시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,계약년월,계약일,지분구분,건축년도
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.88, ,"1,500",2,201412,24, ,1998
서울특별시 광진구 구의동,일반,2**,아차산로,제3종일반주거,제2종근린생활,25m이상,1203.77,327.6,"470,000",null,201412,24, ,2002
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"12,340",8,201412,26, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,업무,25m이상,31.32, ,"15,400",19,201412,26, ,1998
서울특별시 광진구 구의동,집합,2**,자양로,일반상업,제1종근린생활,25m이상,4.72, ,"5,100",null,201412,30, ,1976
서울특별시 광진구 구의동,집합,2**,자양로,일반상업,제1종근린생활,25m이상,28.1, ,"30,000",null,201412,30, ,1976
서울특별시 광진구 구의동,집합,2**,자양로,일반상업,제1종근린생활,25m이상,4.72, ,"5,100",null,201412,30, ,1976
서울특별시 광진구 구의동,집합,2**,자양로,일반상업,제1종근린생활,25m이상,4.72, ,"5,100",null,201412,30, ,1976
서울특별시 광진구 구의동,집합,2**,광나루로,제3종일반주거,제1종근린생활,25m이상,33.03, ,"20,500",1,201412,30, ,2003
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.26, ,983,2,201412,31, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.16, ,973,2,201412,31, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"3,500",7,201501,9, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"3,000",7,201501,9, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"3,500",7,201501,9, ,1998
서울특별시 광진구 구의동,집합,2**,구의강변로,제3종일반주거,제1종근린생활,25m미만,69.54, ,"30,000",null,201501,10, ,2011
서울특별시 광진구 구의동,집합,2**,구의강변로,제3종일반주거,제1종근린생활,25m미만,69.54, ,"30,000",null,201501,10, ,2011
서울특별시 광진구 구의동,집합,2**,구의강변로,제3종일반주거,제1종근린생활,25m미만,126.54, ,"55,000",null,201501,10, ,2011
서울특별시 광진구 구의동,집합,2**,구의강변로,제3종일반주거,제1종근린생활,25m미만,71.37, ,"30,000",null,201501,10, ,2011
서울특별시 광진구 구의동,집합,2**,구의강변로,제3종일반주거,제1종근린생활,25m미만,126.54, ,"54,000",null,201501,10, ,2011
서울특별시 광진구 구의동,집합,2**,구의강변로,제3종일반주거,제1종근린생활,25m미만,81.81, ,"35,000",null,201501,10, ,2011
서울특별시 광진구 구의동,집합,2**,구의강변로,제3종일반주거,제1종근린생활,25m미만,81.81, ,"35,000",6,201501,10, ,2011
서울특별시 광진구 구의동,집합,2**,아차산로,일반상업,업무,25m이상,25.35, ,"15,000",4,201501,10, ,2006
서울특별시 광진구 구의동,집합,2**,구의강변로,제3종일반주거,제1종근린생활,25m미만,71.37, ,"30,000",null,201501,10, ,2011
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,16.65, ,"7,000",-1,201501,12, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,12.76, ,"3,500",8,201501,12, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,58.7, ,"69,000",3,201501,16, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제1종근린생활,25m이상,100.38, ,"50,000",9,201501,16, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"3,000",4,201501,16, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"3,000",3,201501,19, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.29, ,"3,000",4,201501,19, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.29, ,"3,000",4,201501,19, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,업무,25m이상,115.83, ,"50,000",16,201501,23, ,1998
서울특별시 광진구 구의동,집합,1**,구의강변로,준주거,제2종근린생활,25m이상,174.15, ,"59,000",null,201501,23, ,2001
서울특별시 광진구 구의동,집합,1**,구의강변로,준주거,교육연구,25m이상,130.13, ,"43,000",null,201501,23, ,2001
서울특별시 광진구 구의동,집합,1**,구의강변로,준주거,기타,25m이상,228.38, ,"85,000",null,201501,23, ,2001
서울특별시 광진구 구의동,집합,1**,구의강변로,준주거,교육연구,25m이상,130.13, ,"43,000",null,201501,23, ,2001
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.16, ,"5,000",2,201501,24, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.26, ,"5,000",2,201501,24, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,업무,25m이상,31.32, ,"15,000",18,201501,30, ,1998
서울특별시 광진구 구의동,일반,8*,자양로37가길,제3종일반주거,제1종근린생활,8m미만,129.48,112.4,"61,200",null,201501,30, ,1973
서울특별시 광진구 구의동,일반,6**,광나루로56길,준주거,제2종근린생활,25m이상,20.34,8.02,"18,300",null,201502,2, ,1997
서울특별시 광진구 구의동,집합,2**,자양로,준주거,제1종근린생활,25m이상,18.22, ,"23,500",1,201502,5, ,2015
서울특별시 광진구 구의동,집합,2**,자양로,준주거,제1종근린생활,25m이상,18.22, ,"23,500",1,201502,5, ,2015
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,21.9, ,"50,000",-1,201502,5, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,63.63, ,"21,000",9,201502,5, ,1998
서울특별시 광진구 구의동,집합,2**,아차산로49길,준주거,제2종근린생활,8m미만,52.69, ,"22,000",2,201502,5, ,2014
서울특별시 광진구 구의동,집합,6**,아차산로,제3종일반주거,제2종근린생활,25m이상,63.04, ,"30,000",null,201502,12, ,2005
서울특별시 광진구 구의동,집합,2**,자양로,준주거,제1종근린생활,25m이상,15.59, ,"20,000",1,201502,13, ,2015
서울특별시 광진구 구의동,집합,2**,자양로,준주거,제1종근린생활,25m이상,15.34, ,"20,000",1,201502,13, ,2015
서울특별시 광진구 구의동,일반,2**,아차산로49길,준주거,제2종근린생활,8m미만,184.15,147.4,"85,000",null,201502,14, ,1975
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,16.93, ,"30,000",-1,201502,16, ,1998
서울특별시 광진구 구의동,집합,2*,자양로49길,제2종일반주거,제2종근린생활,8m미만,77.66, ,"30,000",2,201502,17, ,2014
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"3,000",6,201502,18, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.54, ,"2,000",8,201502,24, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.26, ,"4,780",5,201502,24, ,1998
서울특별시 광진구 구의동,일반,2**,아차산로,제3종일반주거,제2종근린생활,25m이상,230.18,197.4,"163,000",null,201503,3, ,1974
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"1,000",7,201503,4, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"4,700",3,201503,4, ,1998
서울특별시 광진구 구의동,일반,6**,광나루로56길,준주거,제2종근린생활,25m이상,23.01,9.07,"8,500",null,201503,5, ,1997
서울특별시 광진구 구의동,일반,2**,아차산로51길,일반상업,제2종근린생활,8m미만,514.47,199.3,"210,000",null,201503,6, ,1991
서울특별시 광진구 구의동,집합,2**,광나루로,제3종일반주거,제1종근린생활,25m이상,121, ,"90,000",2,201503,9, ,2012
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,20.67, ,"9,500",-1,201503,11, ,1998
서울특별시 광진구 구의동,일반,2**,자양로,준주거,제1종근린생활,25m이상,159.4,101.03,"56,110",null,201503,19, ,1976
서울특별시 광진구 구의동,집합,2**,아차산로49길,제2종일반주거,제2종근린생활,8m미만,29.84, ,"10,000",1,201503,20, ,2014
서울특별시 광진구 구의동,집합,5**,구의강변로,준주거,판매,25m이상,42.64, ,"42,500",1,201503,21, ,2004
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"4,150",2,201503,27, ,1998
서울특별시 광진구 구의동,일반,2**,광나루로52길,제2종일반주거,제1종근린생활,8m미만,494.27,203.6,"142,000",null,201503,30, ,1997
서울특별시 광진구 구의동,집합,6**,자양로23길,제2종일반주거,제2종근린생활,8m미만,38.7, ,"27,924",1,201504,2, ,2013
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.9, ,"5,500",2,201504,7, ,1998
서울특별시 광진구 구의동,집합,1**,구의강변로,준주거,판매,25m이상,202.3, ,"167,000",1,201504,8, ,2001
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,17.15, ,"32,000",-1,201504,9, ,1998
서울특별시 광진구 구의동,집합,2**,자양로18길,준주거,제2종근린생활,12m미만,36.66, ,"52,000",1,201504,9, ,2014
서울특별시 광진구 구의동,집합,2**,자양로18길,준주거,제2종근린생활,12m미만,11.5, ,"16,000",1,201504,9, ,2014
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.9, ,"5,700",2,201504,10, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"1,070",7,201504,15, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"4,915",3,201504,27, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,58.7, ,"40,000",5,201504,27, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.19, ,"5,030",2,201504,27, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"4,915",3,201504,27, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.67, ,"4,800",2,201504,27, ,1998
서울특별시 광진구 구의동,일반,5*,천호대로,제3종일반주거,업무,25m이상,854.56,332.2,"350,000",null,201504,30, ,1975
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.9, ,"10,000",7,201504,30, ,1998
서울특별시 광진구 구의동,일반,6**,광나루로56길,준주거,제2종근린생활,25m이상,22.11,14.8,"29,000",null,201505,2, ,1997
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.88, ,"3,500",3,201505,15, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"5,000",6,201505,15, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,31.32, ,"14,500",19,201505,15, ,1998
서울특별시 광진구 구의동,일반,2**,자양로32길,제3종일반주거,제2종근린생활,8m미만,358.69,146.8,"86,000",null,201505,16, ,1996
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,10.26, ,"3,000",4,201505,18, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,10.97, ,"3,000",2,201505,18, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,10.26, ,"3,000",4,201505,18, ,1998
서울특별시 광진구 구의동,집합,6**,광나루로56길,준주거,판매,25m이상,14.6, ,"14,900",1,201505,19, ,1993
서울특별시 광진구 구의동,일반,2**,광나루로,제3종일반주거,제2종근린생활,25m이상,648.58,334.6,"287,000",null,201505,26, ,1978
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,11.07, ,"1,000",7,201505,29, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,11.07, ,"1,000",7,201505,29, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,11.07, ,"1,000",7,201505,29, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,11.07, ,"1,000",7,201505,29, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"5,500",3,201505,29, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,11.07, ,"1,000",7,201505,29, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"3,500",3,201506,1, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"3,800",3,201506,1, ,1998
서울특별시 광진구 구의동,집합,2**,자양로,준주거,제1종근린생활,25m이상,22.18, ,"24,000",1,201506,3, ,2015
서울특별시 광진구 구의동,집합,2**,자양로,준주거,제1종근린생활,25m이상,22.18, ,"24,000",1,201506,3, ,2015
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,700,7,201506,8, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"1,300",2,201506,12, ,1998
서울특별시 광진구 구의동,집합,1**,구의강변로,준주거,판매,25m이상,182.04, ,"72,000",1,201506,15, ,2001
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.29, ,"1,400",6,201506,18, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"5,000",3,201506,24, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,13.28, ,550,8,201506,30, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"10,000",3,201506,30, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,9.36, ,"4,800",6,201507,1, ,1998
서울특별시 광진구 구의동,일반,5**,뚝섬로67길,제2종일반주거,제2종근린생활,8m미만,634.64,190.9,"135,000",null,201507,13, ,1995
서울특별시 광진구 구의동,집합,2**,자양로26길,제2종일반주거,제2종근린생활,8m미만,43.7, ,"22,730",null,201507,14, ,2004
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,55.22, ,"38,000",9,201507,23, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,12.76, ,"1,250",7,201507,25, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.29, ,"1,450",5,201507,25, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,8.14, ,"1,500",5,201507,27, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,8.14, ,"1,500",5,201507,27, ,1998
서울특별시 광진구 구의동,일반,2**,광나루로48길,제3종일반주거,제2종근린생활,8m미만,97.2,196.4,"115,849",null,201507,27, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제1종근린생활,25m이상,759.17, ,"270,000",9,201507,30, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"1,500",6,201507,31, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"1,000",5,201508,5, ,1998
서울특별시 광진구 구의동,일반,2**,구의로,제2종일반주거,제2종근린생활,25m미만,199.54,184.8,"111,800",null,201508,6, ,1976
서울특별시 광진구 구의동,집합,6**,구의강변로,제3종일반주거,제2종근린생활,25m미만,26.4, ,"30,000",null,201508,9, ,1994
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.26, ,"6,000",6,201508,11, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.26, ,"6,000",6,201508,11, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,18.16, ,"1,500",8,201508,18, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.16, ,"1,350",5,201508,18, ,1998
서울특별시 광진구 구의동,집합,7*,천호대로134길,제2종일반주거,제2종근린생활,8m미만,26.41, ,"11,500",1,201508,21, ,2012
서울특별시 광진구 구의동,일반,2**,아차산로,일반상업,제2종근린생활,25m이상,520.6,193.1,"250,000",null,201508,26, ,1975
서울특별시 광진구 구의동,일반,2**,아차산로,제3종일반주거,제2종근린생활,25m이상,1203.77,327.6,"450,000",null,201508,28, ,2002
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,14.08, ,"5,500",-1,201508,31, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.88, ,"1,500",5,201509,8, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.26, ,"4,000",3,201509,8, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.97, ,"3,000",3,201509,8, ,1998
서울특별시 광진구 구의동,일반,5**,구의강변로,준주거,제1종근린생활,25m미만,444.44,171.9,"163,000",null,201509,8, ,1990
서울특별시 광진구 구의동,집합,2**,자양로18길,제2종일반주거,제2종근린생활,8m미만,19.06, ,"14,506",1,201509,8, ,2015
서울특별시 광진구 구의동,집합,2**,자양로18길,준주거,제2종근린생활,12m미만,49.77, ,"38,000",9,201509,9, ,2014
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.73, ,"8,720",3,201509,10, ,1998
서울특별시 광진구 구의동,집합,6**,광나루로56길,준주거,제2종근린생활,25m이상,18.14, ,"13,500",1,201509,12, ,1997
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"1,550",5,201509,14, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,13.8, ,"3,600",2,201509,17, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"5,000",3,201509,23, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,42.1, ,"14,000",-1,201509,23, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,60.68, ,"45,000",-1,201509,24, ,1998
서울특별시 광진구 구의동,일반,5*,천호대로138길,제2종일반주거,숙박,25m이상,828.1,693.1,"580,000",null,201509,24, ,1981
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.67, ,"4,300",3,201509,25, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,8.03, ,"4,000",3,201509,25, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"4,500",3,201510,5, ,1998
서울특별시 광진구 구의동,집합,2**,아차산로,일반상업,제2종근린생활,25m이상,26.22, ,"16,500",1,201510,6, ,2006
서울특별시 광진구 구의동,집합,2*,영화사로16길,제1종일반주거,제2종근린생활,8m미만,63.08, ,"24,000",null,201510,8, ,2015
서울특별시 광진구 구의동,집합,2**,아차산로65길,제2종일반주거,제1종근린생활,8m미만,72.66, ,"43,000",null,201510,8, ,2001
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,12.18, ,500,2,201510,8, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,200,null,201510,12, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,9.89, ,"1,000",null,201510,12, ,1998
서울특별시 광진구 구의동,일반,2**,구의로,제2종일반주거,제2종근린생활,25m미만,3569.5,876.7,"760,000",null,201510,19, ,1995
서울특별시 광진구 구의동,집합,1**,구의강변로,준주거,판매,25m이상,69.71, ,"39,000",1,201510,19, ,2001
서울특별시 광진구 구의동,집합,1**,구의강변로,준주거,판매,25m이상,113.17, ,"55,000",1,201510,19, ,2001
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.26, ,"4,400",6,201510,22, ,1998
서울특별시 광진구 구의동,집합,5**,강변역로4길,준주거,제2종근린생활,25m이상,31.98, ,"96,000",1,201510,23, ,2006
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,8.03, ,"1,400",7,201510,27, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.16, ,"3,500",6,201510,27, ,1998
서울특별시 광진구 구의동,집합,7*,천호대로134길,제2종일반주거,제2종근린생활,8m미만,109.09, ,"30,500",1,201511,1, ,2000
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,8.14, ,"1,684",null,201511,3, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,11.07, ,"1,235",null,201511,3, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,11.29, ,"1,693",null,201511,3, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,10.16, ,"1,570",null,201511,3, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,제2종근린생활,25m이상,8.14, ,"1,684",null,201511,3, ,1998
서울특별시 광진구 구의동,집합,6**,광나루로56길,준주거,제1종근린생활,25m이상,20, ,"5,000",null,201511,4, ,1993
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,11.07, ,"4,000",3,201511,11, ,1998
서울특별시 광진구 구의동,집합,5**,광나루로56길,준주거,판매,25m이상,10.26, ,"3,500",4,201511,11, ,1998
서울특별시 광진구 군자동,집합,3**,광나루로,준주거,제2종근린생활,25m이상,37.44, ,"9,000",null,201412,8, ,2008
서울특별시 광진구 군자동,일반,4**,군자로17길,제2종일반주거,숙박,8m미만,399.73,172,"156,000",null,201412,18, ,2010
서울특별시 광진구 군자동,일반,4**,군자로17길,제2종일반주거,제2종근린생활,8m미만,399.73,172,"156,000",null,201412,18, ,2010
서울특별시 광진구 군자동,집합,5**,광나루로,준주거,판매,25m이상,44.63, ,"10,137",1,201412,29, ,2008
서울특별시 광진구 군자동,집합,5**,광나루로,준주거,판매,25m이상,44.63, ,"13,335",1,201412,29, ,2008
서울특별시 광진구 군자동,집합,5**,광나루로,준주거,판매,25m이상,27.29, ,"12,407",1,201412,29, ,2008
서울특별시 광진구 군자동,집합,5**,광나루로,준주거,판매,25m이상,44.63, ,"18,943",2,201412,29, ,2008
서울특별시 광진구 군자동,일반,4**,능동로31길,제2종일반주거,제2종근린생활,8m미만,253.38,135.2,"138,000",null,201501,20, ,2012
서울특별시 광진구 군자동,일반,4**,능동로35길,준주거,제2종근린생활,12m미만,276.23,155.4,"154,500",null,201503,20, ,1984
서울특별시 광진구 군자동,집합,3**,동일로36길,제3종일반주거,제2종근린생활,8m미만,58.18, ,"26,000",2,201503,20, ,2015
서울특별시 광진구 군자동,일반,3**,동일로,준주거,제1종근린생활,25m이상,2030.43,690,"515,000",null,201503,25, ,1989
서울특별시 광진구 군자동,일반,*,능동로29길,제2종일반주거,제2종근린생활,8m미만,299.3,149.1,"125,000",null,201503,26, ,2004
서울특별시 광진구 군자동,집합,5**,광나루로,준주거,판매,25m이상,29.75, ,"34,000",1,201504,2, ,2008
서울특별시 광진구 군자동,집합,5**,광나루로,준주거,판매,25m이상,29.75, ,"34,000",1,201504,2, ,2008
서울특별시 광진구 군자동,집합,5**,광나루로,준주거,판매,25m이상,15.77, ,"15,000",1,201504,6, ,2008
서울특별시 광진구 군자동,집합,3**,능동로23길,제1종일반주거,제2종근린생활,8m미만,54.24, ,"29,974",null,201504,10, ,2012
서울특별시 광진구 군자동,일반,4**,면목로,제2종일반주거,제2종근린생활,25m미만,999.34,334.9,"352,000",null,201504,15, ,1992
서울특별시 광진구 군자동,집합,3**,동일로36길,제3종일반주거,제2종근린생활,8m미만,36.04, ,"14,500",2,201505,6, ,2015
서울특별시 광진구 군자동,일반,4**,동일로,제3종일반주거,제2종근린생활,25m이상,144.84,90.6,"70,000",null,201507,1, ,1993
서울특별시 광진구 군자동,일반,3**,동일로38길,제3종일반주거,기타,8m미만,690.88,258,"177,000",null,201507,4, ,1991
서울특별시 광진구 군자동,집합,3**,동일로36길,제3종일반주거,제2종근린생활,8m미만,58.18, ,"26,000",null,201507,6, ,2015
서울특별시 광진구 군자동,일반,1**,군자로,제2종일반주거,제2종근린생활,25m미만,1497.04,618,"385,000",null,201507,10, ,1992
서울특별시 광진구 군자동,일반,1**,동일로56길,제2종일반주거,제2종근린생활,8m미만,424.59,182,"130,000",null,201507,14, ,1989
서울특별시 광진구 군자동,집합,3**,광나루로,준주거,제1종근린생활,25m이상,57.92, ,"69,500",null,201508,5, ,2008
서울특별시 광진구 군자동,일반,1**,동일로,제3종일반주거,제1종근린생활,25m이상,726.74,365,"245,000",null,201508,21, ,1985
서울특별시 광진구 군자동,일반,1**,동일로54길,제2종일반주거,제2종근린생활,8m미만,489.14,163,"105,000",null,201509,9, ,1992
서울특별시 광진구 군자동,집합,1**,동일로52길,제2종일반주거,제1종근린생활,8m미만,26.47, ,"8,500",1,201510,8, ,2014
서울특별시 광진구 군자동,집합,1**,동일로52길,제2종일반주거,제1종근린생활,8m미만,37.38, ,"11,800",1,201510,8, ,2014
서울특별시 광진구 군자동,일반,3**,동일로34길,제2종일반주거,제1종근린생활,8m미만,294.08,142,"99,000",null,201510,19, ,1986
서울특별시 광진구 군자동,집합,5**,광나루로,준주거,판매,25m이상,296.98, ,"164,749",1,201511,24, ,2008
서울특별시 광진구 군자동,집합,5**,광나루로,준주거,판매,25m이상,296.98, ,"400,000",1,201511,24, ,2008
서울특별시 광진구 군자동,집합,5**,광나루로,준주거,판매,25m이상,296.98, ,"400,000",1,201511,30, ,2008
서울특별시 광진구 능동,집합,2**,능동로36길,제3종일반주거,제2종근린생활,12m미만,32.76, ,"22,300",null,201505,2, ,2015
서울특별시 광진구 능동,집합,2**,능동로36길,제3종일반주거,제2종근린생활,12m미만,40.47, ,"25,500",3,201506,7, ,2015
서울특별시 광진구 능동,집합,2**,능동로36길,제3종일반주거,제2종근린생활,12m미만,32.76, ,"21,000",2,201506,10, ,2015
서울특별시 광진구 능동,집합,2**,능동로36길,제3종일반주거,제2종근린생활,12m미만,40.7, ,"23,000",2,201506,10, ,2015
서울특별시 광진구 능동,집합,2**,능동로32길,제1종일반주거,제2종근린생활,8m미만,42.39, ,"8,200",null,201509,7, ,2015
서울특별시 광진구 능동,집합,2**,능동로36길,제3종일반주거,제2종근린생활,12m미만,45.99, ,"23,500",3,201510,24, ,2015
서울특별시 광진구 능동,일반,2**,천호대로112길,제1종일반주거,제1종근린생활,25m미만,159.81,230.1,"165,000",null,201511,14, ,1974
서울특별시 광진구 자양동,일반,6**,자양로,일반상업,제2종근린생활,25m이상,622.15,501.4,"450,000",null,201412,15, ,1977
서울특별시 광진구 자양동,집합,5**,능동로,준주거,제2종근린생활,25m이상,47.51, ,"67,500",1,201412,22, ,2006
서울특별시 광진구 자양동,일반,6**,뚝섬로64길,제2종일반주거,제2종근린생활,8m미만,852.66,349.8,"191,000",null,201501,31, ,1992
서울특별시 광진구 자양동,집합,8**,능동로,준주거,제2종근린생활,25m이상,146, ,"50,000",null,201502,10, ,2007
