시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,계약년월,계약일,지분구분,건축년도
서울특별시 노원구 중계동,집합,3**,한글비석로,준주거,제1종근린생활,25m이상,22.46, ,"12,000",4,201907,4, ,2003
서울특별시 노원구 중계동,집합,3**,중계로19길,제3종일반주거,제2종근린생활,25m미만,67.08, ,"28,850",3,201907,6, ,1995
서울특별시 노원구 중계동,집합,3**,중계로19길,제3종일반주거,제2종근린생활,25m미만,67.08, ,"28,850",3,201907,6, ,1995
서울특별시 노원구 중계동,집합,5**,한글비석로,제3종일반주거,제1종근린생활,25m미만,23.31, ,"4,450",null,201907,8, ,1997
서울특별시 노원구 중계동,집합,3**,중계로18길,준주거,교육연구,12m미만,50.7, ,"18,353",5,201907,10, ,1996
서울특별시 노원구 중계동,집합,3**,중계로18길,준주거,교육연구,12m미만,65.33, ,"23,606",5,201907,10, ,1996
서울특별시 노원구 중계동,집합,3**,중계로18길,준주거,교육연구,12m미만,66.8, ,"24,212",5,201907,10, ,1996
서울특별시 노원구 중계동,집합,3**,중계로18길,준주거,교육연구,12m미만,67.62, ,"24,530",5,201907,10, ,1996
서울특별시 노원구 중계동,집합,6*,중계로,제2종일반주거,제2종근린생활,25m미만,18.29, ,"18,800",1,201907,12, ,1997
서울특별시 노원구 중계동,집합,5**,동일로204가길,일반상업,판매,25m미만,7.8, ,"8,000",1,201907,13, ,2004
서울특별시 노원구 중계동,집합,5**,공릉로,제2종일반주거,기타,25m미만,84.47, ,"65,400",6,201907,27, ,2008
서울특별시 노원구 중계동,집합,5**,공릉로,제2종일반주거,기타,25m미만,84.47, ,"66,750",8,201907,29, ,2008
서울특별시 노원구 중계동,집합,5**,공릉로,제2종일반주거,기타,25m미만,84.47, ,"67,500",7,201907,29, ,2008
서울특별시 노원구 중계동,집합,5**,공릉로,제2종일반주거,기타,25m미만,84.47, ,"63,500",10,201907,30, ,2008
서울특별시 노원구 중계동,집합,5**,섬밭로,제3종일반주거,판매,25m미만,15.08, ,"3,000",null,201908,10, ,1989
서울특별시 노원구 중계동,집합,3**,한글비석로,준주거,제1종근린생활,25m이상,29.86, ,"1,600",null,201908,16, ,1993
서울특별시 노원구 중계동,집합,1**,한글비석로19길,제2종일반주거,판매,25m미만,13.52, ,"4,500",null,201908,20, ,1988
서울특별시 노원구 중계동,집합,5**,공릉로,제2종일반주거,기타,25m미만,84.75, ,"64,500",6,201908,24, ,2008
서울특별시 노원구 중계동,집합,5**,동일로204가길,일반상업,판매,25m미만,6.5, ,"6,000",1,201908,29, ,2004
서울특별시 노원구 중계동,집합,5**,동일로204가길,일반상업,판매,25m미만,6.5, ,"6,000",1,201908,29, ,2004
서울특별시 노원구 중계동,집합,5**,동일로204가길,일반상업,판매,25m미만,7.5, ,"4,200",2,201909,5, ,2004
서울특별시 노원구 중계동,집합,5**,동일로204가길,일반상업,판매,25m미만,10.58, ,"7,200",2,201909,5, ,2004
서울특별시 노원구 중계동,집합,5**,한글비석로,제3종일반주거,제1종근린생활,25m미만,65.59, ,"72,555",null,201909,9, ,1997
서울특별시 노원구 중계동,집합,5**,동일로204가길,일반상업,판매,25m미만,7.89, ,"5,850",2,201909,11, ,2004
서울특별시 노원구 중계동,집합,5**,동일로204가길,일반상업,판매,25m미만,72.18, ,"51,000",2,201909,16, ,2004
서울특별시 노원구 중계동,집합,5**,공릉로,제2종일반주거,기타,25m미만,84.75, ,"63,900",3,201909,21, ,2008
서울특별시 노원구 중계동,집합,5**,덕릉로73길,제3종일반주거,교육연구,12m미만,14.85, ,"12,000",1,201909,28, ,1999
서울특별시 노원구 중계동,집합,6**,덕릉로83길,제3종일반주거,제1종근린생활,25m이상,57.92, ,"40,000",2,201909,28, ,2014
서울특별시 노원구 중계동,집합,1**,덕릉로82길,제2종일반주거,제2종근린생활,8m미만,23.9, ,"13,000",2,201910,5, ,2014
서울특별시 노원구 중계동,집합,5**,동일로204가길,일반상업,판매,25m미만,6.37, ,"5,300",1,201910,9, ,2004
서울특별시 노원구 중계동,집합,3**,노원로22길,제3종일반주거,제1종근린생활,25m미만,34.56, ,"20,000",2,201910,11, ,1993
서울특별시 노원구 중계동,집합,5**,한글비석로,제3종일반주거,제1종근린생활,25m미만,7.74, ,"1,722",null,201910,15, ,1997
서울특별시 노원구 중계동,집합,5**,한글비석로,제3종일반주거,제1종근린생활,25m미만,7.03, ,"1,563",null,201910,15, ,1997
서울특별시 노원구 중계동,집합,5**,한글비석로,제3종일반주거,제1종근린생활,25m미만,7.03, ,"1,563",null,201910,15, ,1997
서울특별시 노원구 중계동,집합,5**,한글비석로,제3종일반주거,제1종근린생활,25m미만,7.03, ,"1,564",null,201910,15, ,1997
서울특별시 노원구 중계동,집합,5**,한글비석로,제3종일반주거,제1종근린생활,25m미만,7.74, ,"1,722",null,201910,15, ,1997
서울특별시 노원구 중계동,집합,3**,한글비석로,준주거,판매,25m이상,10.44, ,"17,300",1,201910,23, ,1996
서울특별시 노원구 중계동,집합,3**,한글비석로,준주거,교육연구,25m이상,142.39, ,"35,000",null,201910,28, ,1993
서울특별시 노원구 중계동,집합,3**,한글비석로,준주거,교육연구,25m이상,142.39, ,"35,000",null,201910,28, ,1993
서울특별시 노원구 중계동,집합,3**,한글비석로,준주거,교육연구,25m이상,144.39, ,"90,000",8,201910,30, ,1993
서울특별시 노원구 중계동,집합,5**,한글비석로,제3종일반주거,제1종근린생활,25m미만,21.25, ,"4,000",null,201911,7, ,1997
서울특별시 노원구 중계동,집합,3**,한글비석로,준주거,판매,25m이상,11.68, ,"3,500",null,201911,8, ,1996
서울특별시 노원구 중계동,집합,5**,중계로8길,제3종일반주거,제2종근린생활,12m미만,48, ,"22,300",3,201911,12, ,2005
서울특별시 노원구 중계동,집합,5**,동일로207길,제3종일반주거,제2종근린생활,25m이상,22.95, ,"12,000",null,201911,12, ,1990
서울특별시 노원구 중계동,집합,5**,공릉로,제2종일반주거,기타,25m미만,84.75, ,"67,000",8,201911,16, ,2008
서울특별시 노원구 중계동,일반,1**,한글비석로20길,제2종일반주거,제1종근린생활,8m미만,451.5,238.67,"119,895",null,201911,21, ,1983
서울특별시 노원구 하계동,집합,2**,공릉로59길,제3종일반주거,제1종근린생활,12m미만,11.32, ,950,null,201812,29, ,1990
서울특별시 노원구 하계동,집합,2**,노원로,제3종일반주거,제1종근린생활,25m이상,25.2, ,"8,300",null,201902,11, ,1993
서울특별시 노원구 하계동,집합,3**,공릉로58길,제2종일반주거,제1종근린생활,25m이상,36.6, ,"29,500",null,201902,27, ,1999
서울특별시 노원구 하계동,일반,1**,공릉로58길,제2종일반주거,제1종근린생활,12m미만,191,143,"79,000",null,201903,24, ,1979
서울특별시 노원구 하계동,집합,2**,노원로15길,제3종일반주거,제1종근린생활,25m이상,66.1, ,"16,000",4,201904,4, ,1998
서울특별시 노원구 하계동,집합,2**,노원로15길,제3종일반주거,제1종근린생활,25m이상,66.1, ,"16,000",4,201904,4, ,1998
서울특별시 노원구 하계동,집합,2**,공릉로59길,제3종일반주거,제1종근린생활,12m미만,20.52, ,"4,500",null,201904,17, ,1990
서울특별시 노원구 하계동,집합,3**,동일로207길,제3종일반주거,교육연구,25m미만,114.27, ,"30,000",null,201904,19, ,1999
서울특별시 노원구 하계동,집합,2**,섬밭로,제3종일반주거,제1종근린생활,25m이상,23.4, ,"8,100",null,201905,4, ,1989
서울특별시 노원구 하계동,집합,2**,섬밭로,제3종일반주거,제2종근린생활,25m이상,21.66, ,"69,250",1,201905,8, ,1988
서울특별시 노원구 하계동,집합,2**,노원로15길,제3종일반주거,제1종근린생활,25m이상,66.1, ,"17,791",3,201906,21, ,1998
서울특별시 노원구 하계동,집합,2**,노원로15길,제3종일반주거,제1종근린생활,25m이상,66.5, ,"17,901",3,201906,21, ,1998
서울특별시 노원구 하계동,집합,2**,섬밭로,제3종일반주거,제1종근린생활,25m이상,26.46, ,"32,000",1,201908,21, ,1988
서울특별시 노원구 하계동,집합,2**,섬밭로,제3종일반주거,제1종근린생활,25m이상,20.96, ,"47,500",1,201910,17, ,1988
서울특별시 도봉구 도봉동,집합,6**,시루봉로,제2종일반주거,제1종근린생활,25m미만,29.74, ,"12,500",1,201812,7, ,2018
서울특별시 도봉구 도봉동,집합,5**,도봉로187길,제2종일반주거,제2종근린생활,12m미만,22.77, ,"9,000",1,201812,11, ,2016
서울특별시 도봉구 도봉동,집합,6**,마들로,제2종일반주거,판매,25m이상,29.65, ,"15,000",null,201812,21, ,2010
서울특별시 도봉구 도봉동,집합,6**,도봉로156길,제3종일반주거,제1종근린생활,12m미만,45.78, ,"24,000",1,201901,22, ,2016
서울특별시 도봉구 도봉동,집합,6**,도봉로162길,제3종일반주거,교육연구,8m미만,37.21, ,"8,050",1,201902,11, ,2019
서울특별시 도봉구 도봉동,집합,5**,도봉로,제2종일반주거,제2종근린생활,25m이상,25.02, ,"15,000",1,201903,20, ,1992
서울특별시 도봉구 도봉동,집합,6**,마들로,준주거,제2종근린생활,8m미만,80.73, ,"17,000",null,201903,22, ,1981
서울특별시 도봉구 도봉동,집합,6**,마들로,제3종일반주거,제1종근린생활,25m이상,41.23, ,"22,520",2,201904,1, ,2011
서울특별시 도봉구 도봉동,집합,6**,마들로,제3종일반주거,제1종근린생활,25m이상,33.36, ,"17,480",2,201904,1, ,2011
서울특별시 도봉구 도봉동,집합,6**,마들로,제3종일반주거,제1종근린생활,25m이상,39.43, ,"90,000",1,201904,1, ,2011
서울특별시 도봉구 도봉동,집합,5**,도봉로,제2종일반주거,제1종근린생활,25m이상,26.68, ,"5,300",3,201904,10, ,1992
서울특별시 도봉구 도봉동,집합,6**,마들로,제2종일반주거,판매,25m이상,28.12, ,"8,000",2,201904,30, ,2010
서울특별시 도봉구 도봉동,집합,6**,시루봉로,제2종일반주거,제1종근린생활,25m미만,29.74, ,"10,000",1,201905,28, ,2018
서울특별시 도봉구 도봉동,집합,6**,마들로,제2종일반주거,판매,25m이상,18.81, ,"5,250",1,201905,30, ,2010
서울특별시 도봉구 도봉동,집합,6**,마들로,제2종일반주거,판매,25m이상,42.05, ,"11,600",1,201905,30, ,2010
서울특별시 도봉구 도봉동,집합,6**,마들로,제2종일반주거,판매,25m이상,13.43, ,"4,150",1,201905,30, ,2010
서울특별시 도봉구 도봉동,집합,6**,마들로,제2종일반주거,판매,25m이상,36.18, ,"10,500",1,201905,30, ,2010
서울특별시 도봉구 도봉동,집합,6**,마들로,제2종일반주거,판매,25m이상,36.18, ,"10,500",1,201905,30, ,2010
서울특별시 도봉구 도봉동,집합,3*,도봉로180나길,준공업,제1종근린생활,25m미만,9.6, ,650,null,201907,13, ,1995
서울특별시 도봉구 도봉동,집합,6**,도봉로169나길,준주거,제2종근린생활,8m미만,13.08, ,"3,800",1,201907,15, ,2017
서울특별시 도봉구 도봉동,집합,3*,도봉로180나길,준공업,제2종근린생활,25m미만,7.56, ,500,null,201907,15, ,1995
서울특별시 도봉구 도봉동,집합,6*,도봉로180길,준공업,제2종근린생활,12m미만,114.08, ,"158,601",1,201908,1, ,2018
서울특별시 도봉구 도봉동,집합,6**,마들로,제2종일반주거,판매,25m이상,20.68, ,"7,300",2,201908,12, ,2010
서울특별시 도봉구 도봉동,집합,6**,마들로,제3종일반주거,제1종근린생활,25m이상,21.2, ,"43,200",1,201908,20, ,2011
서울특별시 도봉구 도봉동,집합,6**,마들로,제3종일반주거,제1종근린생활,25m이상,18.04, ,"36,800",1,201908,20, ,2011
서울특별시 도봉구 도봉동,집합,6**,도봉로163길,준주거,제2종근린생활,8m미만,57.51, ,"19,000",2,201908,30, ,2012
서울특별시 도봉구 도봉동,집합,5**,도봉로169가길,제2종일반주거,제2종근린생활,12m미만,53.61, ,"20,000",2,201909,26, ,2019
서울특별시 도봉구 도봉동,집합,6**,시루봉로27나길,제2종일반주거,제2종근린생활,8m미만,14.02, ,"5,000",1,201910,2, ,2008
서울특별시 도봉구 도봉동,집합,5**,도봉로,제2종일반주거,제1종근린생활,25m이상,16.2, ,"2,500",null,201910,8, ,1992
서울특별시 도봉구 도봉동,집합,5**,도봉로,제2종일반주거,제1종근린생활,25m이상,17.98, ,"3,000",null,201910,8, ,1992
서울특별시 도봉구 도봉동,집합,5**,도봉로,제2종일반주거,제1종근린생활,25m이상,16.2, ,"2,500",null,201910,8, ,1992
서울특별시 도봉구 도봉동,집합,6**,도봉로169나길,준주거,제2종근린생활,8m미만,66.4, ,"30,000",1,201911,7, ,2017
서울특별시 도봉구 도봉동,집합,6**,마들로,제3종일반주거,제2종근린생활,25m이상,33.36, ,"35,800",2,201911,14, ,2011
서울특별시 도봉구 도봉동,집합,6**,마들로,제3종일반주거,제2종근린생활,25m이상,34.4, ,"38,400",2,201911,14, ,2011
서울특별시 도봉구 도봉동,집합,6**,마들로,제3종일반주거,제2종근린생활,25m이상,33.36, ,"35,800",2,201911,14, ,2011
서울특별시 도봉구 도봉동,집합,6**,마들로,제2종일반주거,판매,25m이상,16.32, ,"4,000",2,201911,14, ,2010
서울특별시 도봉구 방학동,집합,5**,방학로15길,제2종일반주거,제2종근린생활,25m미만,39.7, ,"7,200",2,201812,19, ,1992
서울특별시 도봉구 방학동,집합,7**,마들로,준주거,제2종근린생활,12m미만,70.97, ,"23,500",4,201901,15, ,2005
서울특별시 도봉구 방학동,집합,7**,도봉로150길,준주거,제1종근린생활,25m이상,54.81, ,"34,800",null,201902,15, ,2003
서울특별시 도봉구 방학동,집합,7**,도봉로150길,준주거,제1종근린생활,25m이상,57.86, ,"36,700",null,201902,15, ,2003
서울특별시 도봉구 방학동,집합,7**,마들로,준주거,기타,12m미만,89.23, ,"22,000",6,201902,26, ,2005
서울특별시 도봉구 방학동,집합,7**,마들로,준주거,기타,12m미만,96.49, ,"22,000",6,201902,26, ,2005
서울특별시 도봉구 방학동,집합,7**,마들로,준주거,기타,12m미만,70.97, ,"19,000",6,201902,26, ,2005
서울특별시 도봉구 방학동,집합,7**,마들로,준주거,기타,12m미만,77.94, ,"21,000",6,201902,26, ,2005
서울특별시 도봉구 방학동,집합,7**,마들로,준주거,기타,12m미만,68.41, ,"18,000",6,201902,26, ,2005
서울특별시 도봉구 방학동,집합,7**,마들로,준주거,제2종근린생활,12m미만,106.31, ,"28,000",6,201902,26, ,2005
서울특별시 도봉구 방학동,일반,4**,방학로,제2종일반주거,제2종근린생활,25m미만,427.95,311,"210,000",null,201903,19, ,1999
서울특별시 도봉구 방학동,집합,7**,마들로,준주거,제2종근린생활,25m이상,56.17, ,"19,000",null,201903,28, ,2003
서울특별시 도봉구 방학동,집합,7**,도봉로150길,준주거,제1종근린생활,12m미만,34.15, ,"49,500",null,201906,3, ,2004
서울특별시 도봉구 방학동,일반,7**,방학로,준공업,제1종근린생활,25m이상,305.47,286.2,"164,900",null,201906,26, ,1991
서울특별시 도봉구 방학동,집합,5**,해등로32길,제2종일반주거,제1종근린생활,12m미만,186.58, ,"55,000",null,201907,1, ,1995
서울특별시 도봉구 방학동,집합,6**,시루봉로,제2종일반주거,제1종근린생활,8m미만,54.9, ,"13,900",3,201907,3, ,2003
서울특별시 도봉구 방학동,집합,7**,도봉로152길,준주거,기타,12m미만,73.68, ,"24,750",null,201907,19, ,2004
서울특별시 도봉구 방학동,집합,6**,시루봉로15가길,제2종일반주거,업무,8m미만,66.76, ,"12,000",1,201907,24, ,2008
서울특별시 도봉구 방학동,집합,4**,시루봉로,제1종일반주거,제2종근린생활,8m미만,43.47, ,"17,500",1,201907,25, ,1993
서울특별시 도봉구 방학동,집합,7**,-,제2종일반주거,제2종근린생활,-,42.14, ,"51,650",null,201908,1, ,2019
서울특별시 도봉구 방학동,일반,6**,방학로3길,제2종일반주거,기타,12m미만,963.77,357.2,"232,000",null,201908,22, ,2004
서울특별시 도봉구 방학동,집합,7**,도봉로152길,준주거,기타,12m미만,73.12, ,"28,500",3,201909,21, ,2004
서울특별시 도봉구 방학동,집합,5**,방학로15길,제2종일반주거,제1종근린생활,25m미만,30.02, ,"7,700",2,201909,25, ,1992
서울특별시 도봉구 방학동,집합,7**,도봉로150가길,준주거,업무,12m미만,36.66, ,"10,000",2,201910,2, ,2013
서울특별시 도봉구 방학동,집합,5**,해등로32길,제3종일반주거,제2종근린생활,25m미만,47.12, ,"13,000",3,201910,5, ,1992
서울특별시 도봉구 방학동,일반,6**,방학로,제3종일반주거,제1종근린생활,25m이상,1138.84,489.1,"453,000",null,201910,10, ,2015
서울특별시 도봉구 방학동,집합,6**,도당로13라길,제2종일반주거,제2종근린생활,8m미만,48.78, ,"11,000",1,201910,11, ,2010
서울특별시 도봉구 방학동,집합,7**,-,제2종일반주거,제1종근린생활,-,47, ,"54,749",null,201910,18, ,2019
서울특별시 도봉구 방학동,집합,7**,-,제2종일반주거,제1종근린생활,-,48.9, ,"54,749",null,201910,18, ,2019
서울특별시 도봉구 방학동,일반,4**,방학로,제3종일반주거,제1종근린생활,25m이상,675.17,328,"238,000",null,201910,23, ,1987
서울특별시 도봉구 방학동,일반,7**,마들로,근린상업,판매,25m이상,38519.92,865.7,"4,708,095",null,201910,25, ,2003
서울특별시 도봉구 방학동,집합,2**,시루봉로,제3종일반주거,제1종근린생활,25m미만,28, ,"5,500",null,201910,25, ,1990
서울특별시 도봉구 방학동,집합,2**,시루봉로,제3종일반주거,제1종근린생활,25m미만,24.28, ,"4,400",null,201910,25, ,1990
서울특별시 도봉구 방학동,일반,7**,마들로,근린상업,판매,25m이상,38519.92,865.7,"4,708,095",null,201911,4, ,2003
서울특별시 도봉구 쌍문동,집합,7**,해등로,제3종일반주거,교육연구,25m미만,71.95, ,"16,000",3,201812,5, ,1998
서울특별시 도봉구 쌍문동,집합,1*,방학로7길,제2종일반주거,제1종근린생활,12m미만,36.78, ,"12,000",1,201812,5, ,2016
서울특별시 도봉구 쌍문동,집합,9*,도봉로109길,일반상업,제2종근린생활,12m미만,22.92, ,"8,000",null,201901,16, ,2014
서울특별시 도봉구 쌍문동,집합,1**,해등로25길,제3종일반주거,제1종근린생활,25m미만,57.13, ,"18,800",null,201901,25, ,1993
서울특별시 도봉구 쌍문동,집합,5*,시루봉로,제3종일반주거,제2종근린생활,25m미만,87.38, ,"30,000",3,201901,30, ,2002
서울특별시 도봉구 쌍문동,집합,9*,도봉로109길,일반상업,제2종근린생활,12m미만,42.51, ,"2,200",null,201902,1, ,2014
서울특별시 도봉구 쌍문동,집합,9*,도봉로109길,일반상업,제2종근린생활,12m미만,87.27, ,"13,000",null,201902,1, ,2014
서울특별시 도봉구 쌍문동,집합,2**,해등로26길,제3종일반주거,제2종근린생활,12m미만,12.43, ,"2,000",1,201902,8, ,1992
서울특별시 도봉구 쌍문동,집합,1**,도당로,제3종일반주거,제1종근린생활,25m미만,36, ,"12,000",2,201902,14, ,1996
서울특별시 도봉구 쌍문동,집합,1**,도당로,제3종일반주거,제2종근린생활,25m미만,43.02, ,"18,000",2,201902,14, ,1996
서울특별시 도봉구 쌍문동,집합,1**,해등로25길,제3종일반주거,제2종근린생활,25m미만,18.33, ,"16,500",1,201902,16, ,1993
서울특별시 도봉구 쌍문동,집합,2**,해등로26길,제3종일반주거,제2종근린생활,12m미만,64, ,"14,000",null,201902,22, ,1992
서울특별시 도봉구 쌍문동,집합,3**,우이천로,제2종일반주거,제2종근린생활,25m미만,136.98, ,"21,000",2,201903,4, ,2003
서울특별시 도봉구 쌍문동,집합,3**,우이천로,제2종일반주거,제2종근린생활,25m미만,122.96, ,"20,000",2,201903,5, ,2003
서울특별시 도봉구 쌍문동,집합,6**,도봉로,준주거,제1종근린생활,25m이상,806.83, ,"174,800",null,201903,7, ,2002
서울특별시 도봉구 쌍문동,집합,6**,도봉로,준주거,제1종근린생활,25m이상,977.65, ,"205,200",null,201903,7, ,2002
서울특별시 도봉구 쌍문동,집합,2*,도당로,제3종일반주거,제2종근린생활,25m미만,66.84, ,"10,000",2,201903,18, ,1997
서울특별시 도봉구 쌍문동,집합,1**,시루봉로2길,제3종일반주거,제1종근린생활,25m미만,57.13, ,"10,500",3,201903,19, ,1993
서울특별시 도봉구 쌍문동,일반,5**,삼양로,제2종일반주거,기타,25m이상,4068.94,3111,"1,685,000",null,201903,28, ,1996
서울특별시 도봉구 쌍문동,집합,1**,해등로25길,제3종일반주거,제1종근린생활,25m미만,48.33, ,"9,000",3,201904,3, ,1993
서울특별시 도봉구 쌍문동,일반,9*,도봉로113길,일반상업,제1종근린생활,8m미만,494.81,365,"379,000",null,201904,6, ,1973
서울특별시 도봉구 쌍문동,집합,7**,도봉로139길,제2종일반주거,제1종근린생활,8m미만,23.4, ,"7,000",1,201904,9, ,2010
서울특별시 도봉구 쌍문동,집합,2**,해등로26길,제3종일반주거,교육연구,12m미만,188.69, ,"36,960",5,201905,1, ,1992
서울특별시 도봉구 쌍문동,일반,9*,도봉로113길,제2종일반주거,제1종근린생활,8m미만,371.25,313.1,"94,000",null,201905,2, ,1982
서울특별시 도봉구 쌍문동,집합,7**,도당로2길,제2종일반주거,제2종근린생활,8m미만,54, ,"16,000",2,201905,7, ,2014
서울특별시 도봉구 쌍문동,집합,1**,노해로54길,제2종일반주거,제2종근린생활,8m미만,68.3, ,"26,400",6,201905,10, ,2018
서울특별시 도봉구 쌍문동,집합,3*,도봉로135길,제2종일반주거,제2종근린생활,8m미만,46.05, ,"15,000",1,201905,18, ,2017
서울특별시 도봉구 쌍문동,집합,5*,해등로,제3종일반주거,제2종근린생활,25m미만,30.3, ,"60,000",1,201905,31, ,1988
서울특별시 도봉구 쌍문동,집합,6**,해등로17길,준주거,제2종근린생활,8m미만,33.95, ,"14,000",3,201906,1, ,2012
서울특별시 도봉구 쌍문동,집합,6**,해등로17길,준주거,제2종근린생활,8m미만,33.95, ,"14,000",3,201906,1, ,2012
서울특별시 도봉구 쌍문동,집합,1**,도당로,제3종일반주거,제2종근린생활,25m미만,116.1, ,"30,000",null,201906,2, ,1996
서울특별시 도봉구 쌍문동,집합,1**,도봉로,준주거,업무,25m이상,62.13, ,"44,300",2,201906,4, ,2019
서울특별시 도봉구 쌍문동,집합,3*,방학로5길,제2종일반주거,제1종근린생활,12m미만,52.91, ,"13,500",1,201906,11, ,2009
서울특별시 도봉구 쌍문동,집합,5*,시루봉로,제3종일반주거,교육연구,25m미만,110.6, ,"31,800",3,201906,14, ,2002
서울특별시 도봉구 쌍문동,집합,2**,우이천로32길,제2종일반주거,제1종근린생활,12m미만,35.34, ,"7,500",1,201906,17, ,2016
서울특별시 도봉구 쌍문동,집합,1**,우이천로24길,준주거,제2종근린생활,25m미만,127.38, ,"62,364",2,201906,22, ,2018
서울특별시 도봉구 쌍문동,집합,8*,도봉로121길,제2종일반주거,제1종근린생활,8m미만,22.2, ,"7,062",null,201906,27, ,2019
서울특별시 도봉구 쌍문동,집합,5*,시루봉로,제3종일반주거,교육연구,25m미만,87.16, ,"31,400",2,201907,29, ,2002
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,8.31, ,"9,539",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,31.8, ,"36,500",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,1209.73, ,"421,355",null,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,41.98, ,"42,282",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,41.98, ,"42,282",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,41.98, ,"42,282",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,60.29, ,"64,523",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,33.87, ,"31,143",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,23.72, ,"17,178",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,23.96, ,"17,345",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,38.5, ,"27,878",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,16.31, ,"14,372",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,13.28, ,"11,693",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,17.4, ,"15,337",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,37.63, ,"36,716",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,37.63, ,"36,716",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,42.26, ,"61,184",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,50.72, ,"78,236",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,41.25, ,"54,537",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,50.8, ,"67,162",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,57.53, ,"76,054",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,53.47, ,"63,958",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,52.49, ,"69,405",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,22.36, ,"25,331",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,40.07, ,"58,011",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,40.07, ,"58,011",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,21.32, ,"32,884",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,7**,방학로5길,제2종일반주거,판매,12m미만,67.79, ,"87,500",1,201908,9, ,2018
서울특별시 도봉구 쌍문동,집합,1**,우이천로24길,준주거,제1종근린생활,12m미만,60.12, ,"19,400",1,201908,10, ,2018
서울특별시 도봉구 쌍문동,집합,1**,노해로54길,제2종일반주거,제2종근린생활,8m미만,50.64, ,"21,000",6,201908,13, ,2018
서울특별시 도봉구 쌍문동,집합,5*,시루봉로,제3종일반주거,제2종근린생활,25m미만,32.35, ,"13,000",2,201908,20, ,2002
서울특별시 도봉구 쌍문동,집합,6**,해등로17길,준주거,제2종근린생활,8m미만,43.14, ,"9,430",2,201908,23, ,2014
서울특별시 도봉구 쌍문동,집합,2**,해등로26길,제3종일반주거,제2종근린생활,12m미만,30.15, ,"6,200",4,201909,24, ,1992
서울특별시 도봉구 쌍문동,집합,5*,시루봉로,제3종일반주거,교육연구,25m미만,68.71, ,"21,000",3,201910,16, ,2002
서울특별시 도봉구 쌍문동,집합,2*,도당로,제3종일반주거,제1종근린생활,25m미만,19.14, ,"17,400",null,201910,28, ,1997
