시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,계약년월,계약일,지분구분,건축년도
서울특별시 관악구 봉천동,집합,1***,성현로,제3종일반주거,제1종근린생활,25m미만,19.57, ,"9,000",1,201708,1, ,2003
서울특별시 관악구 봉천동,일반,2*,관악로24나길,제2종일반주거,제1종근린생활,8m미만,891.46,384,"312,000",null,201708,5, ,2007
서울특별시 관악구 봉천동,일반,8**,관악로15길,준주거,업무,8m미만,760.22,203.6,"265,000",null,201708,8, ,2002
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제1종근린생활,12m미만,91, ,"17,206",1,201708,10, ,2004
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제1종근린생활,12m미만,76, ,"26,701",1,201708,10, ,2004
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제2종근린생활,12m미만,33.05, ,"11,598",1,201708,10, ,2004
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제2종근린생활,12m미만,186.62, ,"27,721",2,201708,10, ,2004
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제1종근린생활,12m미만,57.11, ,"10,770",1,201708,10, ,2004
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제2종근린생활,12m미만,33.05, ,"11,598",1,201708,10, ,2004
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제2종근린생활,12m미만,35.77, ,"6,755",1,201708,10, ,2004
서울특별시 관악구 봉천동,일반,9**,봉천로,제3종일반주거,제2종근린생활,25m이상,723.21,204.6,"279,000",null,201708,14, ,2004
서울특별시 관악구 봉천동,집합,4**,양녕로,제3종일반주거,제1종근린생활,25m미만,134.09, ,"55,000",6,201708,17, ,2007
서울특별시 관악구 봉천동,일반,4*,중앙2길,일반상업,제2종근린생활,8m미만,754.84,185,"287,000",null,201708,27, ,2010
서울특별시 관악구 봉천동,집합,4*,은천로35라길,제2종일반주거,제2종근린생활,8m미만,22.59, ,"3,300",null,201708,30, ,2011
서울특별시 관악구 봉천동,집합,6**,봉천로23길,제2종일반주거,제1종근린생활,8m미만,26.33, ,"14,800",1,201708,30, ,2017
서울특별시 관악구 봉천동,일반,1***,남부순환로247길,제2종일반주거,제2종근린생활,8m미만,770.84,301.2,"335,000",null,201708,30, ,2012
서울특별시 관악구 봉천동,집합,1**,인헌길,제2종일반주거,제1종근린생활,12m미만,34.73, ,"11,200",null,201708,31, ,1988
서울특별시 관악구 봉천동,집합,1***,남부순환로251길,제2종일반주거,제2종근린생활,8m미만,64.47, ,"16,500",1,201708,31, ,2017
서울특별시 관악구 봉천동,집합,1**,인헌길,제2종일반주거,제1종근린생활,12m미만,34.73, ,"11,200",null,201708,31, ,1988
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제2종근린생활,12m미만,26.52, ,"32,000",1,201709,4, ,2002
서울특별시 관악구 봉천동,일반,1***,청룡11길,제2종일반주거,제2종근린생활,8m미만,488.43,196.3,"191,500",null,201709,4, ,2010
서울특별시 관악구 봉천동,일반,8**,남부순환로220길,일반상업,숙박,12m미만,39.31,6.9,"12,050",null,201709,8, ,1985
서울특별시 관악구 봉천동,일반,8**,남부순환로220길,일반상업,숙박,12m미만,39.31,6.9,"12,050",null,201709,8, ,1985
서울특별시 관악구 봉천동,일반,8**,남부순환로220길,일반상업,숙박,12m미만,39.31,6.9,"12,050",null,201709,8, ,1985
서울특별시 관악구 봉천동,일반,8**,남부순환로220길,일반상업,숙박,12m미만,39.31,6.9,"12,050",null,201709,8, ,1985
서울특별시 관악구 봉천동,집합,8**,남부순환로,준주거,제2종근린생활,25m이상,6, ,"1,100",null,201709,9, ,1998
서울특별시 관악구 봉천동,집합,1***,관악로,제3종일반주거,제2종근린생활,25m이상,34.65, ,"14,497",null,201709,11, ,1992
서울특별시 관악구 봉천동,집합,1***,관악로,제3종일반주거,제1종근린생활,25m이상,20.65, ,"9,100",null,201709,11, ,1992
서울특별시 관악구 봉천동,일반,9**,남부순환로191가길,제3종일반주거,제2종근린생활,8m미만,450.63,197.4,"204,000",null,201709,11, ,2012
서울특별시 관악구 봉천동,일반,1***,낙성대역3길,제2종일반주거,제2종근린생활,8m미만,164.4,68.05,"50,000",null,201709,11, ,2002
서울특별시 관악구 봉천동,일반,1***,봉천로,제2종일반주거,제2종근린생활,25m이상,1429.45,420.4,"460,000",null,201709,12, ,2002
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,판매,25m이상,4.19, ,"2,936",null,201709,22, ,2006
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,판매,25m이상,4.19, ,"2,726",40,201709,22, ,2006
서울특별시 관악구 봉천동,일반,1***,인헌2길,제2종일반주거,제1종근린생활,8m미만,351.18,132.2,"138,000",null,201709,23, ,1989
서울특별시 관악구 봉천동,일반,9**,봉천로29길,제3종일반주거,제2종근린생활,8m미만,411.18,183.1,"187,000",null,201709,23, ,2008
서울특별시 관악구 봉천동,집합,1***,성현로,제3종일반주거,제1종근린생활,25m미만,84.64, ,"37,000",null,201709,25, ,2003
서울특별시 관악구 봉천동,집합,4**,은천로25길,제3종일반주거,제2종근린생활,12m미만,111.21, ,"50,000",null,201709,28, ,2002
서울특별시 관악구 봉천동,일반,8**,봉천로41길,제2종일반주거,제1종근린생활,8m미만,581.86,234.5,"199,000",null,201710,11, ,2008
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,제1종근린생활,25m이상,93.86, ,"44,000",null,201710,12, ,2006
서울특별시 관악구 봉천동,일반,1***,남부순환로245길,제2종일반주거,제2종근린생활,8m미만,775.05,294.6,"280,000",null,201710,17, ,2008
서울특별시 관악구 봉천동,집합,1***,관악로,제3종일반주거,제2종근린생활,25m이상,78.73, ,"29,000",1,201710,17, ,2000
서울특별시 관악구 봉천동,집합,1***,장군봉길,제2종일반주거,제1종근린생활,8m미만,83.83, ,"20,000",null,201710,25, ,1989
서울특별시 관악구 봉천동,일반,1**,낙성대역6길,제2종일반주거,제1종근린생활,8m미만,734.55,215,"248,000",null,201710,27, ,2001
서울특별시 관악구 봉천동,집합,*,관악로37길,제3종일반주거,제1종근린생활,25m이상,30.92, ,"41,000",1,201710,30, ,2003
서울특별시 관악구 봉천동,집합,4*,은천로39길,제2종일반주거,제2종근린생활,12m미만,36.27, ,"9,000",null,201710,31, ,2012
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,판매,25m이상,4.83, ,"1,589",null,201711,2, ,2006
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,판매,25m이상,6, ,"14,900",null,201711,2, ,2006
서울특별시 관악구 봉천동,일반,1***,봉천로,준주거,제1종근린생활,25m이상,350.4,156.4,"180,000",null,201711,4, ,1985
서울특별시 관악구 봉천동,일반,9**,남부순환로,제3종일반주거,제1종근린생활,25m이상,978.58,658.5,"800,000",null,201711,6, ,2006
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,31.11, ,"9,000",6,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,36.21, ,"10,000",6,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,50.34, ,"14,000",6,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,34.56, ,"10,000",6,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,50.34, ,"14,000",5,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,36.21, ,"10,000",5,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,31.11, ,"9,000",5,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,34.56, ,"10,000",2,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,50.34, ,"14,000",2,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,36.21, ,"10,000",2,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,31.11, ,"9,000",2,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,34.56, ,"10,000",3,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,50.34, ,"14,000",3,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,36.21, ,"10,000",3,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,31.11, ,"9,000",3,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,34.56, ,"10,000",4,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,50.34, ,"14,000",4,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,36.21, ,"10,000",4,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,31.11, ,"9,000",4,201711,20, ,2017
서울특별시 관악구 봉천동,집합,6*,관악로,일반상업,제2종근린생활,8m미만,34.56, ,"10,000",5,201711,20, ,2017
서울특별시 관악구 봉천동,집합,8**,남부순환로,일반상업,제1종근린생활,25m이상,6, ,"16,400",null,201711,23, ,2006
서울특별시 관악구 신림동,일반,1***,관천로10길,준주거,제2종근린생활,8m미만,216.23,90.2,"130,000",null,201612,1, ,2016
서울특별시 관악구 신림동,집합,1***,난곡로63길,일반상업,제1종근린생활,12m미만,24.7, ,"18,000",1,201612,1, ,2016
서울특별시 관악구 신림동,일반,6**,난곡로34길,준주거,제1종근린생활,12m미만,104.39,109,"80,000",null,201612,2, ,1975
서울특별시 관악구 신림동,일반,6**,난곡로34길,준주거,제1종근린생활,12m미만,302.31,238,"135,000",null,201612,2, ,1977
서울특별시 관악구 신림동,집합,1***,호암로,제2종일반주거,제1종근린생활,25m미만,22.31, ,"10,200",null,201612,6, ,2005
서울특별시 관악구 신림동,일반,1***,신림로19길,제2종일반주거,교육연구,8m미만,1075.59,276.4,"205,000",null,201612,6, ,2003
서울특별시 관악구 신림동,일반,7**,난곡로,제2종일반주거,제1종근린생활,25m이상,541.02,277,"362,500",null,201612,9, ,2008
서울특별시 관악구 신림동,일반,1***,남부순환로,일반상업,숙박,8m미만,281.27,150.1,"158,000",null,201612,10, ,1983
서울특별시 관악구 신림동,일반,1**,신림로30길,제2종일반주거,제2종근린생활,8m미만,952.88,331,"228,000",null,201612,13, ,2003
서울특별시 관악구 신림동,일반,5**,-,제3종일반주거,숙박,-,475.2,231.5,"170,000",null,201612,14, ,1983
서울특별시 관악구 신림동,일반,5**,난곡로77길,제3종일반주거,제2종근린생활,8m미만,494.42,201,"278,000",null,201612,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,27.09, ,"23,572",2,201612,19, ,2016
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,27.09, ,"23,572",3,201612,19, ,2016
서울특별시 관악구 신림동,집합,5**,조원로16길,제2종일반주거,판매,8m미만,75.5, ,"15,000",null,201612,19, ,1978
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,30.27, ,"26,338",3,201612,19, ,2016
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,30.27, ,"26,338",2,201612,19, ,2016
서울특별시 관악구 신림동,집합,*,-,일반상업,제2종근린생활,-,884.92, ,"386,000",null,201612,19, ,2017
서울특별시 관악구 신림동,일반,4**,관천로15길,제2종일반주거,기타,8m미만,805.35,550,"353,000",null,201612,20, ,1984
서울특별시 관악구 신림동,집합,1***,신림로,일반상업,판매,25m이상,4.26, ,"8,000",null,201612,21, ,2004
서울특별시 관악구 신림동,집합,1***,신림로,일반상업,판매,25m이상,4.62, ,"5,000",null,201612,21, ,2004
서울특별시 관악구 신림동,일반,1***,신림동5나길,준주거,업무,8m미만,410.3,148.9,"180,000",null,201612,26, ,2003
서울특별시 관악구 신림동,집합,5**,조원로16길,제2종일반주거,판매,8m미만,17.94, ,"5,000",null,201612,26, ,1978
서울특별시 관악구 신림동,집합,1***,신림로29길,제3종일반주거,제2종근린생활,25m미만,41, ,"3,850",2,201612,26, ,1993
서울특별시 관악구 신림동,일반,1***,호암로,준주거,제1종근린생활,25m미만,767,292.8,"249,000",null,201612,26, ,1988
서울특별시 관악구 신림동,일반,7*,남부순환로,준주거,제1종근린생활,8m미만,299.47,110.33,"63,000",null,201612,29, ,1993
서울특별시 관악구 신림동,집합,1***,신림로66길,일반상업,제2종근린생활,8m미만,22.05, ,"23,427",null,201701,4, ,2015
서울특별시 관악구 신림동,일반,3**,원신길,제2종일반주거,제1종근린생활,25m미만,193.06,169,"63,700",null,201701,6, ,1970
서울특별시 관악구 신림동,일반,1***,신림동1길,일반상업,숙박,8m미만,485.36,153.7,"165,000",null,201701,6, ,1994
서울특별시 관악구 신림동,집합,1***,봉천로4길,준주거,제2종근린생활,8m미만,24, ,"15,382",3,201701,7, ,2015
서울특별시 관악구 신림동,집합,1***,봉천로4길,준주거,제2종근린생활,8m미만,24, ,"15,382",2,201701,7, ,2015
서울특별시 관악구 신림동,집합,1***,봉천로4길,준주거,제2종근린생활,8m미만,38, ,"24,356",3,201701,7, ,2015
서울특별시 관악구 신림동,집합,1***,봉천로4길,준주거,제2종근린생활,8m미만,38, ,"24,356",2,201701,7, ,2015
서울특별시 관악구 신림동,집합,1***,신림로,일반상업,제2종근린생활,25m이상,9.12, ,"8,500",null,201701,9, ,2004
서울특별시 관악구 신림동,집합,1***,신림로,일반상업,판매,25m이상,3.87, ,"1,000",null,201701,12, ,2004
서울특별시 관악구 신림동,집합,1***,조원로10길,제2종일반주거,제2종근린생활,12m미만,397.5, ,"87,000",null,201701,17, ,2004
서울특별시 관악구 신림동,일반,1**,신림로12길,제3종일반주거,교육연구,8m미만,404.08,165,"152,500",null,201701,18, ,2001
서울특별시 관악구 신림동,일반,9*,신림로44가길,제3종일반주거,제2종근린생활,8m미만,574.1,172,"210,000",null,201701,23, ,2016
서울특별시 관악구 신림동,일반,4**,관천로11길,제3종일반주거,제1종근린생활,12m미만,1830.72,585.1,"420,000",null,201701,25, ,1991
서울특별시 관악구 신림동,일반,1***,신림로53길,제3종일반주거,제2종근린생활,8m미만,476.91,173.9,"168,000",null,201701,25, ,2002
서울특별시 관악구 신림동,일반,1***,관천로10길,준주거,제2종근린생활,8m미만,424.29,141.5,"245,000",null,201701,31, ,2016
서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제2종근린생활,25m이상,26.6, ,"25,000",null,201702,1, ,2003
서울특별시 관악구 신림동,일반,4**,남부순환로161나길,제2종일반주거,제2종근린생활,8m미만,418.2,168.9,"140,000",null,201702,1, ,2006
서울특별시 관악구 신림동,집합,6**,난곡로34길,제2종일반주거,제1종근린생활,12m미만,23.8, ,"18,962",1,201702,1, ,2016
서울특별시 관악구 신림동,일반,1***,남부순환로,일반상업,제2종근린생활,8m미만,356.97,150.5,"250,000",null,201702,2, ,1992
서울특별시 관악구 신림동,집합,6**,난우2길,준주거,제1종근린생활,8m미만,82.1, ,"30,000",2,201702,7, ,2016
서울특별시 관악구 신림동,집합,1***,남부순환로167길,제2종일반주거,제1종근린생활,25m미만,13.02, ,"13,300",1,201702,9, ,2016
서울특별시 관악구 신림동,일반,1**,서림11길,제2종일반주거,제2종근린생활,8m미만,1089.13,284,"267,000",null,201702,9, ,1999
서울특별시 관악구 신림동,집합,1***,신림로29길,제3종일반주거,판매,25m미만,10.43, ,850,1,201702,10, ,1993
서울특별시 관악구 신림동,집합,1***,신림로29길,제3종일반주거,판매,25m미만,10.43, ,850,1,201702,10, ,1993
서울특별시 관악구 신림동,집합,1***,신림로29길,제3종일반주거,판매,25m미만,10.43, ,700,1,201702,11, ,1993
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제2종근린생활,8m미만,31.83, ,"10,600",3,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제2종근린생활,8m미만,21.11, ,"7,000",3,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제2종근린생활,8m미만,31.75, ,"10,500",3,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제1종근린생활,8m미만,31.83, ,"10,600",2,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제1종근린생활,8m미만,21.11, ,"7,000",2,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제1종근린생활,8m미만,31.75, ,"10,500",2,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제2종근린생활,8m미만,47.13, ,"16,000",null,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제2종근린생활,8m미만,31.75, ,"10,500",4,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제2종근린생활,8m미만,31.83, ,"10,100",6,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제2종근린생활,8m미만,21.11, ,"6,700",6,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제2종근린생활,8m미만,31.75, ,"9,900",6,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제2종근린생활,8m미만,31.83, ,"10,100",5,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제2종근린생활,8m미만,21.11, ,"6,700",5,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제2종근린생활,8m미만,31.75, ,"9,900",5,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제2종근린생활,8m미만,31.83, ,"10,600",4,201702,15, ,2016
서울특별시 관악구 신림동,집합,1***,신림로67길,일반상업,제2종근린생활,8m미만,21.11, ,"7,000",4,201702,15, ,2016
서울특별시 관악구 신림동,집합,5**,조원로16길,제2종일반주거,판매,8m미만,13.98, ,"2,350",null,201702,16, ,1978
서울특별시 관악구 신림동,집합,1***,신림로66길,준주거,제2종근린생활,8m미만,33.69, ,"13,700",2,201702,20, ,2015
서울특별시 관악구 신림동,집합,1***,신림로66길,준주거,제2종근린생활,8m미만,31.17, ,"11,700",4,201702,20, ,2015
서울특별시 관악구 신림동,집합,1***,신림로66길,준주거,제2종근린생활,8m미만,31.17, ,"11,700",3,201702,20, ,2015
서울특별시 관악구 신림동,집합,1***,신림로66길,준주거,제2종근린생활,8m미만,31.17, ,"11,700",2,201702,20, ,2015
서울특별시 관악구 신림동,집합,1***,신림로66길,준주거,제2종근린생활,8m미만,33.69, ,"13,700",3,201702,20, ,2015
서울특별시 관악구 신림동,집합,1***,신림로66길,준주거,제2종근린생활,8m미만,33.69, ,"13,700",4,201702,20, ,2015
서울특별시 관악구 신림동,일반,1***,신림로17길,제2종일반주거,제2종근린생활,8m미만,494.55,229.5,"169,000",null,201702,22, ,1997
서울특별시 관악구 신림동,일반,1***,신림로23길,제2종일반주거,교육연구,8m미만,681.9,194.3,"158,500",null,201702,23, ,2000
서울특별시 관악구 신림동,집합,5**,난곡로66가길,일반상업,업무,25m이상,144.63, ,"49,500",5,201702,23, ,2015
서울특별시 관악구 신림동,집합,1***,난곡로34나길,제2종일반주거,제1종근린생활,12m미만,48.33, ,"8,875",null,201702,25, ,2008
서울특별시 관악구 신림동,일반,1***,신림로64길,일반상업,제2종근린생활,12m미만,1230.54,212.9,"523,000",null,201702,25, ,2010
서울특별시 관악구 신림동,일반,1***,남부순환로,일반상업,제2종근린생활,25m이상,237.2,125.35,"260,000",null,201703,2, ,1982
서울특별시 관악구 신림동,일반,1***,호암로22길,제3종일반주거,제2종근린생활,12m미만,622.61,219.8,"215,000",null,201703,3, ,2010
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,31.23, ,"11,000",4,201703,3, ,2016
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,31.23, ,"11,000",3,201703,3, ,2016
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,31.23, ,"11,000",4,201703,3, ,2016
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,31.23, ,"11,000",2,201703,3, ,2016
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,31.23, ,"11,000",2,201703,3, ,2016
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,31.23, ,"11,000",3,201703,3, ,2016
서울특별시 관악구 신림동,집합,1***,신원로,일반상업,업무,25m미만,23.89, ,"15,800",17,201703,4, ,2011
서울특별시 관악구 신림동,집합,1***,신림로23길,준주거,판매,12m미만,17.75, ,"24,416",null,201703,7, ,2013
서울특별시 관악구 신림동,집합,1***,신림로23길,준주거,판매,12m미만,17.57, ,"24,162",null,201703,7, ,2013
서울특별시 관악구 신림동,일반,1***,호암로22길,제3종일반주거,제2종근린생활,12m미만,622.61,219.8,"215,000",null,201703,9, ,2010
서울특별시 관악구 신림동,일반,6**,난곡로,제2종일반주거,제2종근린생활,8m미만,261.38,126,"63,000",null,201703,10, ,1993
서울특별시 관악구 신림동,일반,1***,신림로17길,제2종일반주거,제2종근린생활,8m미만,477.02,232.1,"150,000",null,201703,15, ,1996
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,38.12, ,"17,128",3,201703,16, ,2016
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,36.27, ,"16,422",3,201703,16, ,2016
서울특별시 관악구 신림동,집합,2**,신림로15길,제2종일반주거,제2종근린생활,8m미만,426, ,"116,000",1,201703,16, ,2000
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,36.27, ,"16,522",4,201703,16, ,2016
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,36.27, ,"16,422",2,201703,16, ,2016
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,38.12, ,"17,128",2,201703,16, ,2016
서울특별시 관악구 신림동,집합,1***,신림로70길,준주거,제2종근린생활,8m미만,38.12, ,"17,128",4,201703,16, ,2016
서울특별시 관악구 신림동,일반,5**,조원중앙로2길,제2종일반주거,제1종근린생활,12m미만,489.65,195.4,"154,000",null,201703,17, ,1989
서울특별시 관악구 신림동,일반,1**,복은길,제2종일반주거,제2종근린생활,12m미만,2218.65,601,"450,000",null,201703,20, ,2003
서울특별시 관악구 신림동,집합,1***,관천로12길,준주거,제2종근린생활,12m미만,21.05, ,"13,737",3,201703,20, ,2015
서울특별시 관악구 신림동,집합,1***,관천로12길,준주거,제2종근린생활,12m미만,40.55, ,"26,463",3,201703,20, ,2015
서울특별시 관악구 신림동,집합,1***,관천로12길,준주거,제1종근린생활,12m미만,86.57, ,"56,495",2,201703,20, ,2015
서울특별시 관악구 신림동,집합,1***,관천로12길,준주거,제1종근린생활,12m미만,16.97, ,"11,075",1,201703,20, ,2015
서울특별시 관악구 신림동,집합,1***,관천로12길,준주거,제1종근린생활,12m미만,16.01, ,"10,446",1,201703,20, ,2015
서울특별시 관악구 신림동,집합,1***,관천로12길,준주거,제1종근린생활,12m미만,21.5, ,"14,029",1,201703,20, ,2015
서울특별시 관악구 신림동,집합,1***,관천로12길,준주거,제2종근린생활,12m미만,45.38, ,"29,615",null,201703,20, ,2015
서울특별시 관악구 신림동,집합,1***,관천로12길,준주거,제2종근린생활,12m미만,21.05, ,"13,737",4,201703,20, ,2015
서울특별시 관악구 신림동,집합,1***,관천로12길,준주거,제2종근린생활,12m미만,40.55, ,"26,463",4,201703,20, ,2015
서울특별시 관악구 신림동,집합,1***,관천로12길,준주거,제2종근린생활,12m미만,20.16, ,"13,156",4,201703,20, ,2015
서울특별시 관악구 신림동,일반,1***,호암로,제2종일반주거,제2종근린생활,25m미만,1035.6,300.7,"327,000",null,201703,20, ,2001
서울특별시 관악구 신림동,집합,1***,관천로12길,준주거,제2종근린생활,12m미만,20.16, ,"13,156",3,201703,20, ,2015
서울특별시 관악구 신림동,일반,1***,봉천로6길,제2종일반주거,제1종근린생활,12m미만,404.22,223.5,"217,000",null,201703,20, ,1989
서울특별시 관악구 신림동,집합,1***,대학6길,제2종일반주거,제2종근린생활,8m미만,954.61, ,"225,000",null,201703,21, ,2000
서울특별시 관악구 신림동,집합,1***,신림로65길,일반상업,제2종근린생활,8m미만,65.78, ,"28,000",2,201703,21, ,2009
서울특별시 관악구 신림동,집합,1***,신림로65길,일반상업,제2종근린생활,8m미만,65.78, ,"27,000",3,201703,21, ,2009
서울특별시 관악구 신림동,일반,1**,신림로18가길,준주거,제2종근린생활,8m미만,147.83,459.5,"193,811",null,201703,22, ,1975
서울특별시 관악구 신림동,일반,1***,신림로66길,준주거,제2종근린생활,8m미만,376.35,133.9,"246,000",null,201703,23, ,2016
서울특별시 관악구 신림동,집합,1***,신림로,일반상업,판매,25m이상,67.7, ,"13,000",13,201703,25, ,2004
서울특별시 관악구 신림동,집합,1***,난곡로,제3종일반주거,교육연구,25m미만,118.13, ,"38,000",3,201703,27, ,2007
서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제1종근린생활,25m이상,44, ,"21,088",null,201703,31, ,2009
서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제1종근린생활,25m이상,31.29, ,"11,273",null,201703,31, ,2009
서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제1종근린생활,25m이상,14.56, ,"5,243",null,201703,31, ,2009
서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제1종근린생활,25m이상,66.44, ,"27,102",null,201703,31, ,2009
서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제2종근린생활,25m이상,41.2, ,"16,799",null,201703,31, ,2009
서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제1종근린생활,25m이상,57.83, ,"34,695",null,201703,31, ,2009
서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제1종근린생활,25m이상,28.33, ,"11,556",null,201703,31, ,2009
서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제2종근린생활,25m이상,28.33, ,"11,556",null,201703,31, ,2009
서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제2종근린생활,25m이상,41.2, ,"16,799",null,201703,31, ,2009
서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제2종근린생활,25m이상,41.2, ,"16,799",null,201703,31, ,2009
서울특별시 관악구 신림동,일반,1***,신림로23길,제3종일반주거,제2종근린생활,12m미만,449.88,231,"175,000",null,201703,31, ,1991
서울특별시 관악구 신림동,집합,1***,난곡로,제2종일반주거,제1종근린생활,25m이상,44, ,"21,088",null,201703,31, ,2009
서울특별시 관악구 신림동,일반,5**,난곡로72길,제2종일반주거,제2종근린생활,8m미만,202.26,103.5,"148,000",null,201704,1, ,2017
서울특별시 관악구 신림동,일반,5**,남부순환로,제3종일반주거,제2종근린생활,25m이상,508.51,432.1,"305,000",null,201704,3, ,1997
